phase,action_mean_BL_coxa_joint,action_mean_BR_coxa_joint,action_mean_ML_coxa_joint,action_mean_MR_coxa_joint,action_mean_BL_femur_joint,action_mean_BR_femur_joint,action_mean_ML_femur_joint,action_mean_MR_femur_joint,action_mean_BL_tibia_joint,action_mean_BR_tibia_joint,action_mean_ML_tibia_joint,action_mean_MR_tibia_joint,target_pos_mean_rad_BL_coxa_joint,target_pos_mean_rad_BR_coxa_joint,target_pos_mean_rad_ML_coxa_joint,target_pos_mean_rad_MR_coxa_joint,target_pos_mean_rad_BL_femur_joint,target_pos_mean_rad_BR_femur_joint,target_pos_mean_rad_ML_femur_joint,target_pos_mean_rad_MR_femur_joint,target_pos_mean_rad_BL_tibia_joint,target_pos_mean_rad_BR_tibia_joint,target_pos_mean_rad_ML_tibia_joint,target_pos_mean_rad_MR_tibia_joint,actual_pos_mean_rad_BL_coxa_joint,actual_pos_mean_rad_BR_coxa_joint,actual_pos_mean_rad_ML_coxa_joint,actual_pos_mean_rad_MR_coxa_joint,actual_pos_mean_rad_BL_femur_joint,actual_pos_mean_rad_BR_femur_joint,actual_pos_mean_rad_ML_femur_joint,actual_pos_mean_rad_MR_femur_joint,actual_pos_mean_rad_BL_tibia_joint,actual_pos_mean_rad_BR_tibia_joint,actual_pos_mean_rad_ML_tibia_joint,actual_pos_mean_rad_MR_tibia_joint,actual_vel_mean_radps_BL_coxa_joint,actual_vel_mean_radps_BR_coxa_joint,actual_vel_mean_radps_ML_coxa_joint,actual_vel_mean_radps_MR_coxa_joint,actual_vel_mean_radps_BL_femur_joint,actual_vel_mean_radps_BR_femur_joint,actual_vel_mean_radps_ML_femur_joint,actual_vel_mean_radps_MR_femur_joint,actual_vel_mean_radps_BL_tibia_joint,actual_vel_mean_radps_BR_tibia_joint,actual_vel_mean_radps_ML_tibia_joint,actual_vel_mean_radps_MR_tibia_joint
0.0,0.9240322709083557,0.7692627906799316,0.8147371411323547,1.444291353225708,1.896109938621521,0.03131604194641113,0.9746359586715698,1.7671480178833008,-0.06039787828922272,-1.0991005897521973,-0.6529500484466553,-1.169060468673706,0.11295019090175629,0.03556562215089798,0.930967390537262,1.2457445859909058,0.5117225646972656,-0.42067432403564453,0.05098561942577362,0.44724172353744507,1.8896632194519043,1.3703118562698364,1.5933870077133179,1.335331916809082,0.1298283338546753,-0.005003562197089195,0.8838551044464111,1.0078203678131104,-0.026965104043483734,-0.14087653160095215,-0.19300577044487,-0.12546662986278534,2.1118040084838867,1.4529660940170288,1.6722567081451416,1.4677757024765015,0.291151225566864,-0.270923912525177,-0.3129194974899292,-0.6439263820648193,-0.02688966877758503,-2.7111711502075195,1.0400234460830688,-0.15683507919311523,-0.7201530337333679,0.5022311806678772,-0.45601901412010193,0.9681350588798523
0.007874015718698502,0.8819106221199036,0.8297151923179626,0.8768900036811829,1.3630821704864502,1.9524967670440674,-0.033822670578956604,0.8015520572662354,1.7146354913711548,-0.09622180461883545,-1.0987539291381836,-0.6961227655410767,-1.1194404363632202,0.09188943356275558,0.06579175591468811,0.9620438814163208,1.2051399946212769,0.5399160981178284,-0.4532436728477478,-0.03555629029870033,0.4209854006767273,1.8717511892318726,1.3704850673675537,1.5718008279800415,1.3601418733596802,0.12699857354164124,-0.00352385058067739,0.8852090835571289,1.0069375038146973,-0.026928652077913284,-0.14817768335342407,-0.1977696567773819,-0.12584100663661957,2.1092755794525146,1.454838514328003,1.6662814617156982,1.470274806022644,0.03952383995056152,-0.07429452985525131,-0.13615652918815613,-0.589276909828186,-0.024934690445661545,-2.715965747833252,0.5739767551422119,-0.13624504208564758,-0.7831571102142334,0.5084816813468933,-0.7512933015823364,0.9638200998306274
0.015748031437397003,0.8397889733314514,0.8901673555374146,0.9390433430671692,1.2818732261657715,2.0088841915130615,-0.09896138310432434,0.6284680962562561,1.6621227264404297,-0.1320457011461258,-1.098407506942749,-0.7392956018447876,-1.0698202848434448,0.07082867622375488,0.09601788967847824,0.9931203722953796,1.1645350456237793,0.5681096911430359,-0.48581308126449585,-0.12209822982549667,0.39472901821136475,1.8538391590118408,1.370658278465271,1.5502142906188965,1.3849519491195679,0.12416885793209076,-0.0020441412925720215,0.8865631222724915,1.0060545206069946,-0.02689221128821373,-0.1554788500070572,-0.2025335729122162,-0.12621541321277618,2.106747627258301,1.4567110538482666,1.6603062152862549,1.4727740287780762,-0.21210357546806335,0.12233484536409378,0.04060641676187515,-0.5346273183822632,-0.022979672998189926,-2.7207605838775635,0.10792998969554901,-0.11565501242876053,-0.8461612462997437,0.5147321224212646,-1.046567678451538,0.9595051407814026
0.023622047156095505,0.7976675033569336,0.9506196975708008,1.001196265220642,1.2006639242172241,2.0652706623077393,-0.16410009562969208,0.45538440346717834,1.609609842300415,-0.1678696572780609,-1.0980608463287354,-0.7824681997299194,-1.0202000141143799,0.04976789653301239,0.12624403834342957,1.0241971015930176,1.12393057346344,0.5963031053543091,-0.5183822512626648,-0.20864011347293854,0.3684725761413574,1.8359272480010986,1.3708314895629883,1.528627872467041,1.4097621440887451,0.12133911997079849,-0.0005644290358759463,0.8879175186157227,1.0051720142364502,-0.026855768635869026,-0.1627800017595291,-0.2072974443435669,-0.126589834690094,2.104219436645508,1.4585838317871094,1.6543309688568115,1.4752733707427979,-0.46373099088668823,0.31896424293518066,0.21736939251422882,-0.4799777567386627,-0.02102464810013771,-2.725555896759033,-0.35811665654182434,-0.09506496787071228,-0.9091653823852539,0.5209826827049255,-1.3418420553207397,0.9551903009414673
0.031496062874794006,0.7555460333824158,1.0110719203948975,1.0633491277694702,1.1194546222686768,2.1216580867767334,-0.22923880815505981,0.28230053186416626,1.557097315788269,-0.20369359850883484,-1.0977144241333008,-0.8256410360336304,-0.970579981803894,0.028707142919301987,0.1564701795578003,1.055273413658142,1.0833263397216797,0.6244966983795166,-0.5509517192840576,-0.2951820492744446,0.34221622347831726,1.818015217781067,1.3710049390792847,1.5070416927337646,1.4345722198486328,0.11850937455892563,0.0009152823477052152,0.8892714381217957,1.004289150238037,-0.026819324120879173,-0.1700812131166458,-0.2120613306760788,-0.12696418166160583,2.1016910076141357,1.4604567289352417,1.6483558416366577,1.47777259349823,-0.7153584361076355,0.5155937075614929,0.3941323757171631,-0.4253282845020294,-0.019069641828536987,-2.7303500175476074,-0.8241634964942932,-0.07447495311498642,-0.9721692800521851,0.5272331237792969,-1.6371164321899414,0.9508752822875977
0.03937007859349251,0.7134245038032532,1.0715243816375732,1.125502347946167,1.038245439529419,2.1780452728271484,-0.29437753558158875,0.10921671241521835,1.5045841932296753,-0.23951750993728638,-1.097367763519287,-0.8688137531280518,-0.9209595918655396,0.007646378595381975,0.18669630587100983,1.0863500833511353,1.0427213907241821,0.6526902318000793,-0.5835211277008057,-0.38172397017478943,0.3159598410129547,1.8001034259796143,1.3711782693862915,1.4854551553726196,1.459382176399231,0.11567964404821396,0.002394992858171463,0.890625536441803,1.0034064054489136,-0.02678287960588932,-0.17738234996795654,-0.2168252319097519,-0.12733858823776245,2.099163055419922,1.4623291492462158,1.6423805952072144,1.4802716970443726,-0.9669860005378723,0.7122231125831604,0.5708953738212585,-0.3706788122653961,-0.01711461693048477,-2.7351455688476562,-1.2902098894119263,-0.05388490483164787,-1.0351732969284058,0.533483624458313,-1.9323904514312744,0.9465605616569519
0.04724409431219101,0.6739799976348877,1.130768895149231,1.1863054037094116,0.9603947401046753,2.2334203720092773,-0.35959863662719727,-0.06027018651366234,1.453444004058838,-0.27558717131614685,-1.098304033279419,-0.9103052616119385,-0.8725903034210205,-0.012075765058398247,0.21631868183612823,1.1167513132095337,1.0037962198257446,0.6803779006004333,-0.6161317229270935,-0.46646735072135925,0.2903897166252136,1.7820684909820557,1.3707102537155151,1.4647095203399658,1.4835671186447144,0.1128171980381012,0.003942413721233606,0.8920238614082336,1.0025277137756348,-0.02674674242734909,-0.18465372920036316,-0.22159036993980408,-0.12773117423057556,2.096635580062866,1.4642267227172852,1.6364048719406128,1.4827940464019775,-1.210923433303833,0.90535569190979,0.7463788390159607,-0.3150225281715393,-0.015532740391790867,-2.7368316650390625,-1.7562991380691528,-0.0328877791762352,-1.0989571809768677,0.5314112305641174,-2.227694511413574,0.9407761693000793
0.05511811003088951,0.6356382369995117,1.1895164251327515,1.2465529441833496,0.8839265704154968,2.288378953933716,-0.42485377192497253,-0.22827596962451935,1.4028687477111816,-0.3117579519748688,-1.099768042564392,-0.9511045217514038,-0.824735701084137,-0.031246699392795563,0.2456923872232437,1.146875262260437,0.9655619859695435,0.7078572511672974,-0.6487592458724976,-0.550470232963562,0.2651020586490631,1.763982892036438,1.3699779510498047,1.444309949874878,1.5074940919876099,0.1099412813782692,0.005517715588212013,0.8934399485588074,1.0016511678695679,-0.026710718870162964,-0.19191275537014008,-0.22635599970817566,-0.12813125550746918,2.094109058380127,1.4661344289779663,1.6304289102554321,1.4853256940841675,-1.4516947269439697,1.0970485210418701,0.9213355183601379,-0.25895172357559204,-0.014104500412940979,-2.737238645553589,-2.222405195236206,-0.011723005212843418,-1.1630620956420898,0.5259118676185608,-2.523010730743408,0.9343865513801575
0.06299212574958801,0.6154041290283203,1.2344328165054321,1.30396568775177,0.8368628621101379,2.3115456104278564,-0.43126776814460754,-0.3165511190891266,1.3688119649887085,-0.3044537901878357,-1.0629956722259521,-0.9974342584609985,-0.7909794449806213,-0.041363734751939774,0.2681505084037781,1.175581455230713,0.9420303106307983,0.7194405794143677,-0.6519662141799927,-0.5946078896522522,0.24807363748550415,1.7676352262496948,1.388364553451538,1.4211450815200806,1.5243725776672363,0.10642033815383911,0.00836262945085764,0.8958348631858826,1.0008245706558228,-0.02670382894575596,-0.19922707974910736,-0.23199252784252167,-0.12839224934577942,2.0916483402252197,1.4696881771087646,1.6238911151885986,1.4879024028778076,-1.6086722612380981,1.2647897005081177,1.0733057260513306,-0.22694894671440125,-0.006688789464533329,-2.7282373905181885,-2.5048470497131348,-0.0021913715172559023,-1.1705594062805176,0.6170408129692078,-2.7075774669647217,0.9324399828910828
0.07086614519357681,0.6263749599456787,1.254842758178711,1.35344660282135,0.8401986360549927,2.2859134674072266,-0.35844147205352783,-0.28619295358657837,1.3613126277923584,-0.2421249896287918,-0.9725747108459473,-1.0495407581329346,-0.7815830111503601,-0.035878315567970276,0.2783554494380951,1.200321912765503,0.943697988986969,0.706624448299408,-0.6155531406402588,-0.5794287323951721,0.2443239986896515,1.7987996339797974,1.433574914932251,1.3950916528701782,1.5290707349777222,0.10204736143350601,0.013033787719905376,0.8997341990470886,1.0000569820404053,-0.02674701251089573,-0.20653027296066284,-0.23893806338310242,-0.12850019335746765,2.089301586151123,1.475874900817871,1.6165603399276733,1.4905503988265991,-1.6349385976791382,1.3926565647125244,1.1881356239318848,-0.22397342324256897,0.0016206379514187574,-2.7026607990264893,-2.503283977508545,-0.008968254551291466,-1.1245797872543335,0.8577641844749451,-2.7281479835510254,0.9310757517814636
