step,time_s,cmd_x,cmd_y,cmd_yaw,root_vx_b,root_vy_b,root_vz_b,root_wx_b,root_wy_b,root_wz_b,contact_BL_FOOT,contact_BR_FOOT,contact_ML_FOOT,contact_MR_FOOT,action_BL_coxa_joint,action_BR_coxa_joint,action_ML_coxa_joint,action_MR_coxa_joint,action_BL_femur_joint,action_BR_femur_joint,action_ML_femur_joint,action_MR_femur_joint,action_BL_tibia_joint,action_BR_tibia_joint,action_ML_tibia_joint,action_MR_tibia_joint,target_pos_rad_BL_coxa_joint,target_pos_rad_BR_coxa_joint,target_pos_rad_ML_coxa_joint,target_pos_rad_MR_coxa_joint,target_pos_rad_BL_femur_joint,target_pos_rad_BR_femur_joint,target_pos_rad_ML_femur_joint,target_pos_rad_MR_femur_joint,target_pos_rad_BL_tibia_joint,target_pos_rad_BR_tibia_joint,target_pos_rad_ML_tibia_joint,target_pos_rad_MR_tibia_joint,actual_pos_rad_BL_coxa_joint,actual_pos_rad_BR_coxa_joint,actual_pos_rad_ML_coxa_joint,actual_pos_rad_MR_coxa_joint,actual_pos_rad_BL_femur_joint,actual_pos_rad_BR_femur_joint,actual_pos_rad_ML_femur_joint,actual_pos_rad_MR_femur_joint,actual_pos_rad_BL_tibia_joint,actual_pos_rad_BR_tibia_joint,actual_pos_rad_ML_tibia_joint,actual_pos_rad_MR_tibia_joint,actual_vel_radps_BL_coxa_joint,actual_vel_radps_BR_coxa_joint,actual_vel_radps_ML_coxa_joint,actual_vel_radps_MR_coxa_joint,actual_vel_radps_BL_femur_joint,actual_vel_radps_BR_femur_joint,actual_vel_radps_ML_femur_joint,actual_vel_radps_MR_femur_joint,actual_vel_radps_BL_tibia_joint,actual_vel_radps_BR_tibia_joint,actual_vel_radps_ML_tibia_joint,actual_vel_radps_MR_tibia_joint
200,4.0,0.0,0.30000001192092896,0.0,0.02795586921274662,0.2793413996696472,0.06392253935337067,-0.34174013137817383,-0.22490382194519043,0.03141540661454201,1,0,0,1,0.8857435584068298,1.4865278005599976,1.6594154834747314,1.0722469091415405,2.2028427124023438,0.36476069688796997,0.37921851873397827,1.4661470651626587,0.22324535250663757,-0.29536953568458557,-1.4700028896331787,-0.6405156254768372,0.0938059389591217,0.39419806003570557,1.353306531906128,1.0597221851348877,0.6650890111923218,-0.2539519667625427,-0.24672305583953857,0.29674121737480164,2.031484842300415,1.7721773386001587,1.1848607063293457,1.5996043682098389,0.07857590913772583,0.09949582815170288,0.9832263588905334,1.0024596452713013,-0.00025083436048589647,-0.2760736346244812,-0.3083456754684448,-0.103615403175354,2.0886712074279785,1.5308111906051636,1.5104889869689941,1.5084697008132935,-1.1227184534072876,2.4135854244232178,1.9771926403045654,-0.19471381604671478,0.009901300072669983,-1.2168700695037842,-0.9686111807823181,0.02932918444275856,-0.9649749994277954,2.9998204708099365,-3.0020129680633545,0.9528659582138062
201,4.0200000000000005,0.0,0.30000001192092896,0.0,0.013502988964319229,0.32989010214805603,0.05005071684718132,-0.28141865134239197,-0.1797773540019989,0.020494947209954262,1,0,0,1,0.6812825202941895,1.6553007364273071,1.6349337100982666,0.846575915813446,2.327509880065918,0.4576592743396759,0.8359912633895874,1.55828857421875,0.2536861300468445,-0.6731471419334412,-1.4017740488052368,-0.5656965970993042,-0.008424580097198486,0.47858452796936035,1.3410656452178955,0.9468867778778076,0.7274225950241089,-0.20750267803668976,-0.01833668351173401,0.3428119719028473,2.0467052459716797,1.583288550376892,1.2189750671386719,1.6370139122009277,0.050571199506521225,0.1434950977563858,1.0191649198532104,0.9959234595298767,-0.000741531781386584,-0.27966877818107605,-0.27323949337005615,-0.10521027445793152,2.0701048374176025,1.5779969692230225,1.4517964124679565,1.5303531885147095,-1.555387020111084,1.9244297742843628,1.5857713222503662,-0.38477253913879395,-0.11347617954015732,0.6644119024276733,3.0050506591796875,-0.025114737451076508,-0.9248802661895752,1.7503148317337036,-2.6782712936401367,1.1379694938659668
202,4.04,0.0,0.30000001192092896,0.0,-0.011741147376596928,0.36433061957359314,0.015139441005885601,-0.36811205744743347,-0.24103453755378723,0.05878732353448868,1,0,0,1,0.6934956908226013,1.7887743711471558,1.697914958000183,0.8342837691307068,2.1804938316345215,0.2650919556617737,0.6488653421401978,1.503490924835205,0.19652114808559418,-1.0381569862365723,-1.3158243894577026,-0.5970546007156372,-0.0023179948329925537,0.5453213453292847,1.372556209564209,0.940740704536438,0.6539145708084106,-0.30378633737564087,-0.11189964413642883,0.31541314721107483,2.018122673034668,1.400783658027649,1.2619500160217285,1.6213347911834717,0.01932753063738346,0.17325639724731445,1.044840693473816,0.9866387248039246,-0.004964714404195547,-0.2679639756679535,-0.21274694800376892,-0.10921064764261246,2.0539474487304688,1.5621830224990845,1.4118679761886597,1.555904507637024,-1.5211946964263916,1.0844321250915527,1.0106159448623657,-0.5199652910232544,-0.24287724494934082,0.4683345556259155,3.0149853229522705,-0.20627835392951965,-0.8153429627418518,-2.42897367477417,-1.369956612586975,1.3133139610290527
203,4.0600000000000005,0.0,0.30000001192092896,0.0,-0.031328339129686356,0.4428938329219818,0.046537838876247406,-0.5708447098731995,-0.2808697819709778,0.03965332731604576,1,0,0,1,0.5497258305549622,1.8936136960983276,1.5714902877807617,0.7502964735031128,2.2358481884002686,0.38083556294441223,1.053961992263794,1.615234613418579,-0.015433558262884617,-1.293145775794983,-1.3660519123077393,-0.5907219648361206,-0.07420292496681213,0.5977410078048706,1.309343934059143,0.8987470269203186,0.6815917491912842,-0.2459145337343216,0.09064868092536926,0.37128499150276184,1.9121453762054443,1.2732892036437988,1.2368361949920654,1.6245012283325195,-0.014627683907747269,0.18596626818180084,1.0455772876739502,0.975864052772522,-0.005488562863320112,-0.2517198622226715,-0.15217718482017517,-0.11486713588237762,2.032825231552124,1.5033131837844849,1.3972028493881226,1.5838572978973389,-1.697157859802246,0.24463658034801483,-0.18156932294368744,-0.6137786507606506,0.18040651082992554,0.9879060983657837,3.0199451446533203,-0.19187402725219727,-1.2966066598892212,-3.002901315689087,-0.23574192821979523,1.3551743030548096
204,4.08,0.0,0.30000001192092896,0.0,0.08122933655977249,0.39062201976776123,0.1466284990310669,0.07230881601572037,0.2370080053806305,0.2755933105945587,1,0,1,1,0.5158635377883911,2.0026564598083496,1.419177770614624,0.8307339549064636,2.222291946411133,0.3211323022842407,1.2549395561218262,1.7540407180786133,-0.26415205001831055,-1.7124991416931152,-1.442089319229126,-0.6271124482154846,-0.09113407135009766,0.6522623896598816,1.2331876754760742,0.9389657974243164,0.6748136281967163,-0.27576616406440735,0.19113746285438538,0.44068804383277893,1.7877861261367798,1.0636125802993774,1.198817491531372,1.6063059568405151,-0.05089937150478363,0.1839945912361145,1.0382429361343384,0.955161452293396,0.00013739986752625555,-0.24435634911060333,-0.13874584436416626,-0.11720515042543411,1.9902912378311157,1.44808030128479,1.4111889600753784,1.6103419065475464,-1.8388265371322632,-0.376301109790802,-0.3807310461997986,-1.21150541305542,-0.04759436845779419,0.13298195600509644,0.7620347738265991,0.3064904510974884,-2.3352737426757812,-2.3758394718170166,0.682010293006897,1.205314040184021
205,4.1,0.0,0.30000001192092896,0.0,0.03615298867225647,0.3541896343231201,0.2525447905063629,0.27660903334617615,-0.09102153033018112,0.06032513454556465,1,0,1,1,0.29790186882019043,2.0703539848327637,1.3424842357635498,0.8723593354225159,2.2784810066223145,0.8178687691688538,1.6374379396438599,1.9344251155853271,-0.13475878536701202,-1.937286138534546,-1.2062772512435913,-0.9143799543380737,-0.200114905834198,0.6861111521720886,1.194840908050537,0.9597784280776978,0.7029081583023071,-0.02739793062210083,0.3823866546154022,0.5308802127838135,1.852482795715332,0.9512190818786621,1.3167235851287842,1.462672233581543,-0.09642042219638824,0.17691558599472046,1.0251884460449219,0.9354852437973022,1.940388210641686e-05,-0.20138932764530182,-0.12036992609500885,-0.09362329542636871,1.948487639427185,1.4099822044372559,1.4211105108261108,1.619713544845581,-2.51615834236145,-0.3160907030105591,-0.8075835704803467,-0.88657146692276,0.0017786258831620216,2.99408221244812,1.1922664642333984,1.759332537651062,-2.1286535263061523,-1.3579684495925903,0.280046284198761,-0.048950571566820145
206,4.12,0.0,0.30000001192092896,0.0,-0.03341822698712349,0.3433404862880707,0.28628233075141907,0.6219401955604553,0.07677020877599716,0.11524200439453125,1,0,1,1,0.24877537786960602,1.8761119842529297,1.2574524879455566,0.542911171913147,1.977663516998291,0.948563814163208,1.480763554573059,1.1595972776412964,-0.2196803241968155,-1.9295432567596436,-1.204137921333313,-0.9708251953125,-0.2246781587600708,0.5889901518821716,1.1523250341415405,0.7950543761253357,0.5524994134902954,0.037949591875076294,0.30404946208000183,0.14346632361412048,1.810021996498108,0.9550905227661133,1.3177931308746338,1.434449553489685,-0.14724743366241455,0.16863803565502167,1.0112472772598267,0.9101293087005615,4.169066232861951e-05,-0.14154815673828125,-0.0868280902504921,-0.05531313642859459,1.9102452993392944,1.395264744758606,1.4238578081130981,1.612386703491211,-2.5437371730804443,-0.4780330955982208,-0.5841122269630432,-1.5410295724868774,0.006826087366789579,2.999143600463867,2.0433006286621094,2.1210594177246094,-1.8732620477676392,-0.24332544207572937,-0.007901452481746674,-0.6329190135002136
207,4.14,0.0,0.30000001192092896,0.0,0.011073503643274307,0.29757949709892273,0.08620480448007584,0.5496630072593689,0.9732396602630615,0.07240358740091324,0,0,1,0,0.3028468191623688,1.550323486328125,1.1811110973358154,0.9321706891059875,1.4000985622406006,1.207094669342041,1.2813245058059692,-0.17619483172893524,-0.11648351699113846,-1.8182510137557983,-1.1622847318649292,-0.9676928520202637,-0.19764243066310883,0.4260959029197693,1.11415433883667,0.9896841049194336,0.2637169659137726,0.1672150194644928,0.2043299376964569,-0.5244297385215759,1.8616204261779785,1.0107367038726807,1.3387198448181152,1.4360157251358032,-0.19293655455112457,0.16058696806430817,1.0066101551055908,0.8961945176124573,-2.174024530177121e-06,-0.08155456930398941,-0.0427340492606163,-0.09118299186229706,1.8774081468582153,1.3968065977096558,1.4241589307785034,1.569319486618042,-1.9658968448638916,-0.3610154688358307,-0.05700721591711044,0.03607536107301712,-7.368716615019366e-05,2.9993436336517334,2.2794198989868164,-3.0033977031707764,-1.4251922369003296,0.31995293498039246,0.0009576752781867981,-3.000203847885132
208,4.16,0.0,0.30000001192092896,0.0,0.018262993544340134,0.24493353068828583,0.014551568776369095,0.014203773811459541,0.053709499537944794,0.1531674861907959,0,1,1,0,0.5132094621658325,1.0422488451004028,1.1281567811965942,1.950764536857605,0.6069704294204712,1.2003490924835205,1.596216082572937,-0.021756833419203758,0.603248119354248,-1.3069353103637695,-0.8708603382110596,-1.3940602540969849,-0.09246110916137695,0.1720585823059082,1.087677240371704,1.49898099899292,-0.13284710049629211,0.16384223103523254,0.3617757260799408,-0.44721072912216187,2.2214860916137695,1.2663944959640503,1.4844319820404053,1.2228319644927979,-0.20585526525974274,0.1462027132511139,1.0047929286956787,0.9140856266021729,-0.025043725967407227,-0.04950530827045441,-0.01583993248641491,-0.15016798675060272,1.9213216304779053,1.3955415487289429,1.430818796157837,1.510114312171936,0.33208876848220825,-0.9421993494033813,-0.19005531072616577,1.4689161777496338,-1.8345247507095337,-0.4062848687171936,0.28396809101104736,-2.9922938346862793,3.00030779838562,0.28361138701438904,0.6094385385513306,-2.88053035736084
209,4.18,0.0,0.30000001192092896,0.0,0.06670469045639038,0.23233148455619812,-0.05106743797659874,-0.2672197222709656,-0.08979661017656326,0.07479298114776611,0,1,1,0,0.6556456685066223,1.004996657371521,0.7308691143989563,2.118546962738037,0.9329283237457275,1.7176461219787598,1.7995493412017822,-0.04299584776163101,0.6937837600708008,-1.3113312721252441,-0.7563510537147522,-1.2792203426361084,-0.021243005990982056,0.15343248844146729,0.889033317565918,1.5828722715377808,0.03013184666633606,0.4224907457828522,0.4634423553943634,-0.4578302502632141,2.266754150390625,1.264196515083313,1.5416866540908813,1.2802519798278809,-0.17482058703899384,0.12864792346954346,0.9970555305480957,0.9530678391456604,-0.03846627473831177,-0.05019354447722435,-0.024909762665629387,-0.2098793387413025,1.981328010559082,1.3957490921020508,1.4505884647369385,1.4536874294281006,2.3827426433563232,-0.7428136467933655,-0.500262439250946,2.2374022006988525,0.19450005888938904,0.22540023922920227,-0.8709235191345215,-2.9880623817443848,3.000279664993286,-0.0534871444106102,1.139062523841858,-2.5395073890686035
210,4.2,0.0,0.30000001192092896,0.0,0.05982145294547081,0.26843902468681335,-0.11007331311702728,-0.4094698131084442,-0.20129179954528809,0.04547390714287758,0,1,1,0,0.7844099998474121,0.891950249671936,0.8133454322814941,2.176851511001587,1.1980313062667847,1.67769193649292,1.824579119682312,0.34292206168174744,0.6036324501037598,-1.211439609527588,-0.6238328814506531,-1.3096941709518433,0.04313915967941284,0.0969092845916748,0.9302715063095093,1.6120245456695557,0.16268333792686462,0.40251365303993225,0.4759572446346283,-0.2648712992668152,2.2216782569885254,1.3141423463821411,1.6079456806182861,1.2650151252746582,-0.11605861783027649,0.11370053887367249,0.9861121773719788,0.9969184994697571,-0.015561869367957115,-0.044457871466875076,-0.05141402408480644,-0.26062196493148804,2.0413312911987305,1.3947484493255615,1.4806996583938599,1.4140477180480957,3.000227212905884,-0.7260772585868835,-0.6206067800521851,2.0819694995880127,1.7723397016525269,0.3324575126171112,-1.5433528423309326,-2.0743353366851807,3.0001392364501953,-0.10326941311359406,1.711164951324463,-1.440578818321228
211,4.22,0.0,0.30000001192092896,0.0,0.02216671220958233,0.2880099415779114,-0.16892385482788086,-0.1594950258731842,-0.5325143933296204,0.04248369485139847,0,1,1,0,1.0031359195709229,0.8725119233131409,0.8616093397140503,2.2855427265167236,1.410445213317871,1.6186412572860718,1.7785007953643799,0.7106185555458069,0.49237900972366333,-1.17373526096344,-0.5293157696723938,-1.3264102935791016,0.1525021195411682,0.08719012141227722,0.9544034600257874,1.666370153427124,0.26889029145240784,0.3729883134365082,0.45291808247566223,-0.08102303743362427,2.1660516262054443,1.3329944610595703,1.6552042961120605,1.2566570043563843,-0.05606525391340256,0.09559497237205505,0.970015287399292,1.0325788259506226,1.114514134314959e-06,-0.037413038313388824,-0.09068287909030914,-0.2569364607334137,2.1012282371520996,1.3929640054702759,1.5232179164886475,1.3948895931243896,2.9999427795410156,-1.0317434072494507,-0.9086928367614746,1.481870412826538,0.0003282825637143105,0.315617173910141,-2.085827350616455,1.8094245195388794,2.9565305709838867,-0.08989756554365158,2.2989161014556885,-0.5243507027626038
212,4.24,0.0,0.30000001192092896,0.0,-0.000699422147590667,0.3231964111328125,-0.18700088560581207,-0.09435514360666275,-0.31116151809692383,0.08875823020935059,0,1,1,0,1.2411221265792847,0.8110374212265015,0.7820653915405273,2.211411952972412,1.8544329404830933,1.7713027000427246,1.8409594297409058,0.6597028374671936,0.5291495323181152,-1.1384953260421753,-0.5094751715660095,-1.3323454856872559,0.2714952230453491,0.05645287036895752,0.9146314859390259,1.6293047666549683,0.4908841550350189,0.4493190348148346,0.48414739966392517,-0.10648089647293091,2.184436798095703,1.3506145477294922,1.665124535560608,1.2536894083023071,0.003930717706680298,0.07285706698894501,0.9530467391014099,1.0469911098480225,3.938745976483915e-06,-0.03732731565833092,-0.13121655583381653,-0.20413260161876678,2.1563827991485596,1.3929342031478882,1.5713939666748047,1.3930654525756836,2.9996564388275146,-1.2072440385818481,-0.7417405247688293,-0.07027541846036911,0.00013716690591536462,-0.24429403245449066,-1.8062620162963867,3.0061683654785156,2.3926267623901367,0.018640102818608284,2.380223512649536,0.23854570090770721
213,4.26,0.0,0.30000001192092896,0.0,0.027183672413229942,0.34052884578704834,-0.16576825082302094,-0.10904328525066376,0.026122156530618668,-0.00489214900881052,0,1,1,0,1.3365240097045898,0.765220046043396,0.6574534773826599,2.2738890647888184,1.9887328147888184,1.7457764148712158,1.7803528308868408,0.704983115196228,0.43375980854034424,-1.1178817749023438,-0.5455505847930908,-1.339103102684021,0.3191961646080017,0.033544182777404785,0.8523255586624146,1.6605433225631714,0.5580340623855591,0.4365558922290802,0.4538441002368927,-0.0838407576084137,2.136742115020752,1.3609212636947632,1.6470868587493896,1.2503106594085693,0.06391770392656326,0.05012720078229904,0.9377761483192444,1.0440773963928223,6.113301878940547e-06,-0.04809150472283363,-0.16185368597507477,-0.14376772940158844,2.179994583129883,1.3951573371887207,1.6158168315887451,1.402111291885376,2.999481201171875,-1.0433846712112427,-0.7775611281394958,-0.19854888319969177,-0.0002109124034177512,-0.6956766843795776,-1.1746234893798828,3.0153069496154785,0.26529282331466675,0.12729233503341675,1.9839590787887573,0.5603744387626648
214,4.28,0.0,0.30000001192092896,0.0,0.03255249187350273,0.3002122938632965,-0.012538432143628597,0.2831103801727295,-0.4830101430416107,-0.07638152688741684,0,1,1,1,1.358378529548645,0.6150305271148682,0.5647413730621338,2.23529314994812,1.934706211090088,1.44523286819458,1.6527179479599,0.9981670379638672,0.2555199861526489,-1.1621830463409424,-0.6198003888130188,-1.3190741539001465,0.3301234245300293,-0.04155057668685913,0.8059694766998291,1.6412453651428223,0.5310207605361938,0.28628411889076233,0.39002665877342224,0.06275120377540588,2.0476222038269043,1.3387706279754639,1.609961986541748,1.2603250741958618,0.12125382572412491,0.02732551470398903,0.9180178642272949,1.0391623973846436,5.4060442380432505e-06,-0.05777180567383766,-0.17973746359348297,-0.10509611666202545,2.1513068675994873,1.3971765041351318,1.6491882801055908,1.4154956340789795,2.6915407180786133,-1.2165195941925049,-1.386993408203125,-0.0988183319568634,-0.0004808063094969839,0.40174517035484314,-0.5970427989959717,-0.05598469078540802,-2.44575834274292,-0.14864060282707214,1.2064764499664307,1.8189425468444824
215,4.3,0.0,0.30000001192092896,0.0,0.07152868807315826,0.18556851148605347,0.07183164358139038,0.40820685029029846,0.5607843399047852,-0.019237011671066284,1,0,1,1,0.9111973643302917,0.8444847464561462,0.8449280858039856,1.5515507459640503,1.9869599342346191,-0.1592307686805725,1.052540898323059,1.9794435501098633,-0.14637595415115356,-1.2442588806152344,-0.7117300033569336,-1.342483401298523,0.10653284192085266,0.07317653298377991,0.9460628032684326,1.2993741035461426,0.5571476221084595,-0.515947699546814,0.08993813395500183,0.5533894300460815,1.8466742038726807,1.2977327108383179,1.5639971494674683,1.2486205101013184,0.15385237336158752,0.015800243243575096,0.8968666195869446,1.0288811922073364,3.0307455745059997e-05,-0.10800402611494064,-0.16444136202335358,-0.10500019043684006,2.106809616088867,1.404492974281311,1.6602892875671387,1.4433562755584717,0.12171082198619843,-0.08204524964094162,-0.3715599477291107,-0.6390265822410583,0.009583082050085068,-2.9702913761138916,1.7253611087799072,-0.2010808289051056,-0.9803040027618408,0.5513197779655457,-0.5496113300323486,1.014338731765747
216,4.32,0.0,0.30000001192092896,0.0,0.06650424748659134,0.2545657455921173,0.0855608806014061,0.007825474254786968,0.07265933603048325,0.04378725588321686,1,0,0,1,0.6372129321098328,1.3345048427581787,1.3474196195602417,0.7954540252685547,2.5558910369873047,-0.5189098119735718,-0.3311913311481476,1.4984772205352783,-0.3169095814228058,-1.2642803192138672,-1.005063533782959,-0.8461758494377136,-0.03045937418937683,0.31818658113479614,1.1973085403442383,0.9213258028030396,0.8416131734848022,-0.6957871913909912,-0.6019279956817627,0.31290629506111145,1.7614073753356934,1.2877219915390015,1.4173303842544556,1.4967741966247559,0.1300065964460373,0.029250241816043854,0.9063752293586731,1.0204930305480957,0.00034543531364761293,-0.16764667630195618,-0.20037372410297394,-0.10732036083936691,2.089221239089966,1.4162743091583252,1.6106369495391846,1.463879942893982,-1.621658444404602,1.2674015760421753,1.0628025531768799,-0.37211406230926514,0.023242808878421783,-2.9926645755767822,-2.9772772789001465,0.05668797716498375,-0.9955424666404724,0.512028694152832,-2.9981181621551514,1.041701078414917
217,4.34,0.0,0.30000001192092896,0.0,0.02139606885612011,0.26580458879470825,0.07114214450120926,-0.07048098742961884,-0.009798917919397354,-0.013871336355805397,1,0,0,1,0.768003523349762,1.4325246810913086,1.690277099609375,0.8687503337860107,2.3251824378967285,0.08693719655275345,0.009807467460632324,1.4969866275787354,0.10735320299863815,-0.41411101818084717,-1.4347323179244995,-0.7923627495765686,0.03493592143058777,0.3671965003013611,1.3687373399734497,0.9579739570617676,0.7262588739395142,-0.3928637206554413,-0.43142858147621155,0.31216099858283997,1.9735387563705444,1.7128067016601562,1.20249605178833,1.5236808061599731,0.09806463867425919,0.06558546423912048,0.9379295110702515,1.0131570100784302,-9.598981705494225e-06,-0.22800257802009583,-0.25966107845306396,-0.10700085759162903,2.0726139545440674,1.469705581665039,1.5506614446640015,1.4840526580810547,-1.609279751777649,2.1527862548828125,1.931206464767456,-0.378233939409256,0.05149032920598984,-3.0050230026245117,-2.974344491958618,0.059528861194849014,-0.8408538103103638,2.9975154399871826,-2.999079942703247,0.9217845797538757
218,4.36,0.0,0.30000001192092896,0.0,0.03204094246029854,0.2550307810306549,0.07589294761419296,-0.19790798425674438,-0.15310372412204742,0.03641875088214874,1,0,0,1,0.8596876263618469,1.504935383796692,1.6402366161346436,1.058683156967163,2.286680221557617,0.3857441842556,0.6039077043533325,1.5528666973114014,0.17360363900661469,-0.3663885295391083,-1.4529026746749878,-0.675666332244873,0.08077797293663025,0.40340185165405273,1.343717098236084,1.0529403686523438,0.7070077657699585,-0.24346022307872772,-0.13437846302986145,0.340101033449173,2.0066640377044678,1.7366678714752197,1.193410873413086,1.5820289850234985,0.07082274556159973,0.11060839146375656,0.9797242283821106,1.0069611072540283,-0.000152324209921062,-0.2691332697868347,-0.27948611974716187,-0.1058398187160492,2.056166410446167,1.5296765565872192,1.4906318187713623,1.502057671546936,-1.1330523490905762,2.2224385738372803,2.1281378269195557,-0.24782255291938782,0.022131213918328285,-1.2403137683868408,0.5053223967552185,0.1689213514328003,-0.9313241839408875,2.999624729156494,-3.001758575439453,0.8071084022521973
219,4.38,0.0,0.30000001192092896,0.0,0.008987191133201122,0.29909777641296387,0.04579157009720802,-0.19234837591648102,-0.18907053768634796,0.045375529676675797,1,0,0,1,0.704954206943512,1.6390563249588013,1.6474080085754395,0.8512155413627625,2.3068039417266846,0.4203837513923645,0.7359992265701294,1.500253677368164,0.22686301171779633,-0.7551021575927734,-1.3472131490707397,-0.6045529842376709,0.0034112632274627686,0.4704623222351074,1.347302794456482,0.9492065906524658,0.7170696258544922,-0.22614043951034546,-0.06833270192146301,0.3137945234775543,2.0332937240600586,1.5423110723495483,1.24625563621521,1.6175856590270996,0.04496440663933754,0.1501045525074005,1.0188368558883667,0.9999837875366211,-0.0022788855712860823,-0.2760404348373413,-0.23554973304271698,-0.10491731017827988,2.040055513381958,1.5678104162216187,1.4353474378585815,1.5213111639022827,-1.3778091669082642,1.685098648071289,1.7471487522125244,-0.3995984196662903,-0.21608518064022064,0.365111768245697,3.0037825107574463,0.07130274176597595,-0.7680647969245911,1.0246813297271729,-2.3273203372955322,1.0205553770065308
220,4.4,0.0,0.30000001192092896,0.0,-0.017789660021662712,0.35441121459007263,0.01997690089046955,-0.28996482491493225,-0.1839452087879181,0.05843658372759819,1,0,0,1,0.6431707739830017,1.7512892484664917,1.6557250022888184,0.8034036755561829,2.2071995735168457,0.29373252391815186,0.7127619981765747,1.4899258613586426,0.10934280604124069,-1.0817147493362427,-1.316487431526184,-0.612957775592804,-0.02748045325279236,0.5265787839889526,1.3514612913131714,0.9253005981445312,0.6672674417495728,-0.2894660532474518,-0.07995131611824036,0.3086306154727936,1.9745335578918457,1.379004716873169,1.2616183757781982,1.6133832931518555,0.0150529770180583,0.17508023977279663,1.0467607975006104,0.9898031949996948,-0.006747805513441563,-0.267456978559494,-0.17503538727760315,-0.10775884985923767,2.025501012802124,1.5453537702560425,1.4036455154418945,1.5451956987380981,-1.5439605712890625,0.857243537902832,1.07969331741333,-0.5870077610015869,-0.18309974670410156,0.4310091733932495,3.0162973403930664,-0.17943817377090454,-0.7893741726875305,-2.467695951461792,-0.9515655040740967,1.2629034519195557
221,4.42,0.0,0.30000001192092896,0.0,0.024653814733028412,0.36808034777641296,0.11535155028104782,-0.20157773792743683,0.39422962069511414,0.10072866082191467,1,0,1,1,0.5529561042785645,1.8642866611480713,1.5469896793365479,0.7751333117485046,2.2325706481933594,0.3740943670272827,1.0702694654464722,1.6042535305023193,-0.09456194192171097,-1.3415532112121582,-1.3716529607772827,-0.6278033256530762,-0.07258778810501099,0.5830774903297424,1.2970936298370361,0.9111654758453369,0.6799529790878296,-0.24928513169288635,0.09880241751670837,0.36579445004463196,1.872581124305725,1.249085545539856,1.2340357303619385,1.605960488319397,-0.0189433041960001,0.1842920035123825,1.0442466735839844,0.9776583909988403,-0.0031721144914627075,-0.25364264845848083,-0.12335598468780518,-0.11375542730093002,2.0023951530456543,1.4869900941848755,1.3962488174438477,1.5721831321716309,-1.5827040672302246,0.1586107313632965,-0.320284366607666,-1.0970886945724487,1.037366271018982,0.44635239243507385,0.2505560517311096,-0.4660518765449524,-1.9454312324523926,-2.9658620357513428,1.1204733848571777,1.3460490703582764
222,4.44,0.0,0.30000001192092896,0.0,0.028069913387298584,0.3447512686252594,0.20439282059669495,0.08616146445274353,-0.1121024489402771,0.10882087051868439,1,0,1,1,0.46269676089286804,2.0465033054351807,1.341711163520813,0.8932967782020569,2.160332202911377,0.7289620041847229,1.7975521087646484,2.2833340167999268,-0.24718378484249115,-1.8264942169189453,-1.2123057842254639,-0.9008337259292603,-0.11771745979785919,0.6741858124732971,1.1944544315338135,0.9702471494674683,0.6438337564468384,-0.07185131311416626,0.4624437391757965,0.7053346633911133,1.7962702512741089,1.0066150426864624,1.3137092590332031,1.4694452285766602,-0.05619651451706886,0.1829470545053482,1.0348156690597534,0.9606075882911682,9.296841744799167e-05,-0.20999914407730103,-0.11587674170732498,-0.10262832045555115,1.9620317220687866,1.4334498643875122,1.4139559268951416,1.5866225957870483,-1.920747995376587,-0.22373846173286438,-0.6289387345314026,-0.7821990251541138,-0.042847439646720886,3.0040297508239746,0.6764582395553589,1.2088255882263184,-2.11173415184021,-2.2144217491149902,0.5713845491409302,0.3006487488746643
223,4.46,0.0,0.30000001192092896,0.0,-0.0383160337805748,0.35239315032958984,0.2556059956550598,0.5015727877616882,0.06970848143100739,0.1695401966571808,1,0,1,1,0.27105146646499634,1.9404213428497314,1.2160664796829224,0.5339793562889099,1.965691328048706,0.8762253522872925,1.6960601806640625,1.6538342237472534,-0.2428138703107834,-1.8669006824493408,-1.1789404153823853,-1.0102442502975464,-0.21354010701179504,0.6211448311805725,1.1316320896148682,0.7905884981155396,0.5465133190155029,0.0017803609371185303,0.41169777512550354,0.390584796667099,1.7984552383422852,0.9864118099212646,1.3303918838500977,1.4147400856018066,-0.10324005037546158,0.17472624778747559,1.0239455699920654,0.9369181394577026,5.5717071518301964e-05,-0.15011776983737946,-0.09131420403718948,-0.07248125225305557,1.9250669479370117,1.4027831554412842,1.4222434759140015,1.5862388610839844,-2.589207410812378,-0.5271210670471191,-0.45206767320632935,-1.4823580980300903,0.002820247318595648,2.9968717098236084,1.7066165208816528,1.7892106771469116,-1.9007078409194946,-0.9419419765472412,0.27264127135276794,-0.29109880328178406
