step,time_s,roll_deg,pitch_deg,yaw_drift_deg,root_vx_b,root_vy_b,root_vz_b,root_wx_b,root_wy_b,root_wz_b,projected_gravity_x,projected_gravity_y,projected_gravity_z,done
241,4.82,-1.6840555667877197,-1.398358941078186,-0.9587554931640625,0.05599492788314819,0.3998148739337921,0.1326426863670349,-0.12621113657951355,0.329359233379364,0.1954493522644043,-0.024403542280197144,0.029379326850175858,-0.9992703795433044,0
242,4.84,-1.7185927629470825,-1.4056963920593262,-0.8194503784179688,0.01177196204662323,0.360880583524704,0.2240198403596878,0.1386251151561737,-0.1234959289431572,0.06127026677131653,-0.024531567469239235,0.029981574043631554,-0.9992493987083435,0
243,4.86,-1.2873828411102295,-1.3853139877319336,-0.6805343627929688,-0.05331431329250336,0.3518963158130646,0.26704758405685425,0.5697481036186218,0.09875229001045227,0.17899435758590698,-0.024175934493541718,0.022460611537098885,-0.9994553923606873,0
244,4.88,-0.6966328024864197,-0.532378613948822,-0.5651397705078125,-0.004396066069602966,0.3052997589111328,0.07862700521945953,0.5476072430610657,1.0565656423568726,0.08572456985712051,-0.009291625581681728,0.012157712131738663,-0.9998829364776611,0
245,4.9,-0.0671551376581192,0.36462169885635376,-0.38898468017578125,-0.008423939347267151,0.2590712308883667,0.042509373277425766,0.06078614294528961,0.05552168935537338,0.1511850357055664,0.006363804917782545,0.0011720545589923859,-0.9999790787696838,0
246,4.92,-0.13670630753040314,0.4144971966743469,-0.21366119384765625,0.05541594326496124,0.23481351137161255,-0.026984916999936104,-0.18607445061206818,0.008448094129562378,0.13010545074939728,0.0072342767380177975,0.002385910367593169,-0.9999709725379944,0
247,4.94,-0.4652920961380005,0.3473297655582428,-0.091339111328125,0.06556223332881927,0.27788546681404114,-0.07375843822956085,-0.3308248221874237,-0.10502126067876816,0.04813113436102867,0.006062008906155825,0.008120639249682426,-0.9999486804008484,0
248,4.96,-0.7716962695121765,0.06338312476873398,-0.058685302734375,0.03611312806606293,0.3214164078235626,-0.12082089483737946,-0.2000710666179657,-0.31447911262512207,0.013259747996926308,0.0011062435805797577,0.013468222692608833,-0.9999086856842041,0
249,4.98,-0.7850582003593445,-0.5042693614959717,-0.006622314453125,0.008964166045188904,0.35236456990242004,-0.1835288405418396,0.018118351697921753,-0.39565446972846985,0.036115098744630814,-0.008801047690212727,0.013700892217457294,-0.9998673796653748,0
250,5.0,-0.7869856357574463,-0.7353229522705078,0.0,0.022703126072883606,0.3603953719139099,-0.1729036569595337,-0.026462463662028313,-0.019176427274942398,-0.026971101760864258,-0.01283345278352499,0.013733926229178905,-0.9998233318328857,0
251,5.0200000000000005,-0.7396251559257507,-0.7882558703422546,-0.0375823974609375,0.010736078023910522,0.31137707829475403,-0.01795424148440361,0.2881087362766266,-0.48789525032043457,-0.11008601635694504,-0.01375722698867321,0.012907315045595169,-0.9998220801353455,0
252,5.04,0.14942942559719086,-0.6246429085731506,-0.23972320556640625,0.08289016783237457,0.20989425480365753,0.05138055980205536,0.5780900120735168,0.6094032526016235,-0.062399450689554214,-0.01090185809880495,-0.0026078771334141493,-0.9999371767044067,0
253,5.0600000000000005,0.17814227938652039,-0.3447924852371216,-0.142852783203125,0.12084122002124786,0.2455856204032898,0.1126939058303833,-0.1083725243806839,0.04577254503965378,0.11591829359531403,-0.0060177273117005825,-0.00310910795815289,-0.9999770522117615,0
254,5.08,0.15065839886665344,-0.24275875091552734,-0.13973236083984375,0.02974410355091095,0.30689898133277893,0.06969251483678818,0.048993535339832306,0.11933311820030212,-0.08815805613994598,-0.004236926790326834,-0.002629457972943783,-0.9999875426292419,0
255,5.1000000000000005,0.0017597314435988665,-0.2987971603870392,-0.1521148681640625,0.03521038591861725,0.27116858959198,0.06081840395927429,-0.2629193067550659,-0.20744207501411438,0.06663921475410461,-0.005214969627559185,-3.071269020438194e-05,-0.9999864101409912,0
256,5.12,-0.2279781699180603,-0.4222017526626587,-0.1144256591796875,0.021991178393363953,0.30760297179222107,0.05730836093425751,-0.17902283370494843,-0.13582946360111237,0.011255739256739616,-0.007368744350969791,0.003978851716965437,-0.9999649524688721,0
257,5.14,-0.4844946265220642,-0.5991111397743225,-0.0725860595703125,-0.001294746994972229,0.33155882358551025,0.006718414835631847,-0.25254106521606445,-0.20325398445129395,0.06931419670581818,-0.010456269606947899,0.008455461822450161,-0.9999095797538757,0
258,5.16,-0.9074351787567139,-0.7980254292488098,-0.03809356689453125,-0.023055583238601685,0.4186680316925049,0.030974112451076508,-0.4340384602546692,-0.18326032161712646,0.042051758617162704,-0.013927718624472618,0.015835532918572426,-0.999777615070343,0
259,5.18,-1.4468016624450684,-0.7756059169769287,0.05340576171875,0.037745118141174316,0.3932170271873474,0.1290043145418167,-0.1369190514087677,0.29408150911331177,0.1875738650560379,-0.013536463491618633,0.025246452540159225,-0.9995896220207214,0
260,5.2,-1.4776912927627563,-0.8353193402290344,0.2083740234375,0.0027564913034439087,0.35554757714271545,0.2234320044517517,0.13348816335201263,-0.1756204068660736,0.09154630452394485,-0.014578555710613728,0.02578497678041458,-0.9995611906051636,0
261,5.22,-1.0585933923721313,-0.9038800597190857,0.36202239990234375,-0.06649285554885864,0.3423819839954376,0.2640756666660309,0.5492650866508484,0.0008351504802703857,0.16854210197925568,-0.015775026753544807,0.018472587689757347,-0.999704897403717,0
262,5.24,-0.500776469707489,-0.16986894607543945,0.4749908447265625,-0.014224141836166382,0.293761670589447,0.074213907122612,0.51404869556427,0.9356459379196167,0.08225825428962708,-0.0029647673945873976,0.008740047924220562,-0.9999573826789856,0
263,5.26,-0.08786606788635254,0.4716978669166565,0.6040496826171875,-0.0022442489862442017,0.2417401522397995,0.022982817143201828,0.04999753087759018,0.10286147892475128,0.13218529522418976,0.008232586085796356,0.0015334996860474348,-0.9999649524688721,0
264,5.28,-0.18651115894317627,0.4685365855693817,0.7130584716796875,0.04619114100933075,0.23051586747169495,-0.04240243881940842,-0.19520723819732666,-0.07099752128124237,0.05139636620879173,0.00817741546779871,0.003255119314417243,-0.999961256980896,0
265,5.3,-0.4869737923145294,0.3039800822734833,0.7953720092773438,0.05360862612724304,0.2690258026123047,-0.09398204833269119,-0.28516876697540283,-0.1800096333026886,0.044177643954753876,0.005305428057909012,0.00849907286465168,-0.9999498128890991,0
266,5.32,-0.7126532196998596,-0.06548377871513367,0.8304595947265625,0.025170251727104187,0.3033265173435211,-0.16724039614200592,-0.011249840259552002,-0.5059865117073059,0.033884018659591675,-0.0011429074220359325,0.012437814846634865,-0.999921977519989,0
267,5.34,-0.6920792460441589,-0.59737628698349,0.8889846801757812,-0.003395676612854004,0.33395057916641235,-0.19279193878173828,0.030032888054847717,-0.3354339599609375,0.04824445769190788,-0.010425995104014874,0.012078111991286278,-0.9998726844787598,0
268,5.36,-0.6748819351196289,-0.7881370186805725,0.90155029296875,0.01905536651611328,0.3505212068557739,-0.17736156284809113,-0.00953555665910244,0.00018994789570569992,-0.02759014070034027,-0.013755150139331818,0.011777522973716259,-0.9998360276222229,0
269,5.38,-0.6322214603424072,-0.7599460482597351,0.8837051391601562,0.08293852210044861,0.3875746726989746,-0.09335732460021973,0.1591642200946808,-0.13407361507415771,-0.019346604123711586,-0.013263165950775146,0.01103314757347107,-0.9998511672019958,0
270,5.4,0.0709858313202858,-0.7684754729270935,0.7757034301757812,0.06820061802864075,0.24603688716888428,0.030718814581632614,0.5944274663925171,0.43576550483703613,-0.0006688542198389769,-0.013412022963166237,-0.0012388252653181553,-0.9999092817306519,0
271,5.42,0.016274210065603256,-0.5695286989212036,0.8960494995117188,0.11153532564640045,0.2524033188819885,0.12458760291337967,-0.20487143099308014,-0.02354477345943451,0.05345956236124039,-0.00993998534977436,-0.00028402404859662056,-0.9999505281448364,0
272,5.44,-0.09839825332164764,-0.570679783821106,0.8834609985351562,0.022376254200935364,0.3124926686286926,0.07172530144453049,-0.03785713016986847,0.06118492782115936,-0.05818663910031319,-0.009960075840353966,0.001717287115752697,-0.9999489188194275,0
273,5.46,-0.3047057092189789,-0.6428643465042114,0.8805694580078125,0.027495354413986206,0.27912116050720215,0.04992849752306938,-0.29398685693740845,-0.18858098983764648,0.0575379878282547,-0.01121986098587513,0.005317757837474346,-0.9999229311943054,0
274,5.48,-0.5967863202095032,-0.7970600128173828,0.8996963500976562,0.022189617156982422,0.31081441044807434,0.04800935462117195,-0.25318944454193115,-0.20287075638771057,-0.01075907051563263,-0.013910870999097824,0.010414687916636467,-0.9998490214347839,0
275,5.5,-0.9304004311561584,-1.0451639890670776,0.9247817993164062,-0.003949776291847229,0.34095335006713867,-0.006718318909406662,-0.3149099349975586,-0.2627446949481964,0.05757954716682434,-0.018240539357066154,0.01623513363301754,-0.9997017979621887,0
276,5.5200000000000005,-1.4142941236495972,-1.3132699728012085,0.9514083862304688,-0.02959415316581726,0.43182581663131714,0.013974412344396114,-0.4848174452781677,-0.24708493053913116,0.03192248195409775,-0.022918879985809326,0.024675099179148674,-0.9994327425956726,0
277,5.54,-1.8408735990524292,-1.0735869407653809,1.0674591064453125,0.05176275968551636,0.39278092980384827,0.12386950105428696,-0.034109100699424744,0.3482012450695038,0.205936461687088,-0.01873653009533882,0.032118141651153564,-0.9993084669113159,0
278,5.5600000000000005,-1.7359436750411987,-0.9979057312011719,1.2304458618164062,0.026132628321647644,0.35111016035079956,0.23081564903259277,0.25836798548698425,-0.054167747497558594,0.09041030704975128,-0.017415858805179596,0.0302887000143528,-0.9993894696235657,0
279,5.58,-1.1718966960906982,-0.925753116607666,1.3508071899414062,-0.05071045458316803,0.34038811922073364,0.27373820543289185,0.6765927076339722,0.12371712923049927,0.12793679535388947,-0.016156738623976707,0.020449360832571983,-0.999660313129425,0
280,5.6000000000000005,-0.4838314652442932,-0.05092565342783928,1.4128646850585938,7.076561450958252e-05,0.29195722937583923,0.07865145802497864,0.6240924000740051,1.0347325801849365,0.04268816486001015,-0.0008888202719390392,0.008444348350167274,-0.9999639391899109,0
281,5.62,0.037521734833717346,0.6240044236183167,1.5084228515625,0.00377810001373291,0.24603547155857086,0.027088984847068787,0.1323670744895935,0.07526400685310364,0.11066368967294693,0.0108907176181674,-0.0006548389792442322,-0.9999404549598694,0
282,5.64,-0.020340191200375557,0.600429356098175,1.6212387084960938,0.046690165996551514,0.23483118414878845,-0.030104078352451324,-0.19201040267944336,-0.08214019984006882,0.07631005346775055,0.010479276068508625,0.0003549838438630104,-0.9999450445175171,0
283,5.66,-0.33550310134887695,0.39489418268203735,1.72412109375,0.05090232193470001,0.2639335095882416,-0.086258664727211,-0.3067830502986908,-0.23264595866203308,0.050148047506809235,0.006892149802297354,0.005855462048202753,-0.9999591112136841,0
284,5.68,-0.5761181116104126,-0.058011893182992935,1.7663040161132812,0.020001128315925598,0.29775509238243103,-0.161828875541687,-0.04122602939605713,-0.603814959526062,0.03300371393561363,-0.0010124985128641129,0.010054981335997581,-0.9999489188194275,0
285,5.7,-0.5735750794410706,-0.6411885023117065,1.8380126953125,-0.009359359741210938,0.32354819774627686,-0.19636738300323486,0.011947780847549438,-0.36406466364860535,0.0602896511554718,-0.011190615594387054,0.010009978897869587,-0.9998872876167297,0
286,5.72,-0.5654910802841187,-0.8661104440689087,1.8643875122070312,0.014114469289779663,0.34297147393226624,-0.18522191047668457,-0.007099192589521408,-0.0319049246609211,-0.01568702422082424,-0.015115899965167046,0.00986839085817337,-0.9998370409011841,0
287,5.74,-0.5366352796554565,-0.852719783782959,1.8427200317382812,0.02264784276485443,0.3258109986782074,-0.05755222961306572,0.2443694770336151,-0.36634862422943115,-0.08060940355062485,-0.014882219024002552,0.009364878758788109,-0.9998453855514526,0
288,5.76,0.2643451690673828,-0.6770593523979187,1.7037124633789062,0.05488058924674988,0.20986466109752655,0.004607444629073143,0.6462014317512512,0.3575972318649292,-0.03133157268166542,-0.011816641315817833,-0.00461335526779294,-0.9999195337295532,0
289,5.78,0.22620587050914764,-0.4734635651111603,1.8110580444335938,0.07917572557926178,0.26206374168395996,0.09198273718357086,-0.10888335108757019,0.033078521490097046,0.051621854305267334,-0.008263404481112957,-0.003947892226278782,-0.9999580383300781,0
290,5.8,0.11807279288768768,-0.43753865361213684,1.80157470703125,0.01941215991973877,0.30097535252571106,0.06838301569223404,-0.0925983116030693,0.02646530419588089,-0.03743710741400719,-0.007636416703462601,-0.0020606976468116045,-0.9999687075614929,0
291,5.82,-0.15067219734191895,-0.5652400851249695,1.8010940551757812,0.028556764125823975,0.2780306041240692,0.06933072954416275,-0.3448444604873657,-0.24485796689987183,0.04319269210100174,-0.009865140542387962,0.002629595110192895,-0.9999479055404663,0
292,5.84,-0.48946529626846313,-0.750697910785675,1.8343276977539062,0.012573763728141785,0.32639023661613464,0.059943076223134995,-0.2814379930496216,-0.2027922421693802,0.023462530225515366,-0.013101775199174881,0.008541944436728954,-0.9998776912689209,0
293,5.86,-0.8695630431175232,-1.0087134838104248,1.879302978515625,-0.011967957019805908,0.3593161404132843,0.021534373983740807,-0.3609220087528229,-0.280761182308197,0.06250880658626556,-0.017604459077119827,0.015173801220953465,-0.9997298717498779,0
294,5.88,-1.42939031124115,-1.3265461921691895,1.9077224731445312,-0.03281721472740173,0.442029744386673,0.05182678997516632,-0.5581611394882202,-0.30727875232696533,0.045540496706962585,-0.023150525987148285,0.024938292801380157,-0.9994208812713623,0
295,5.9,-1.6551867723464966,-1.0811606645584106,2.1038894653320312,0.0756482183933258,0.39414289593696594,0.15343965590000153,0.08115600049495697,0.23414498567581177,0.2637806236743927,-0.018868690356612206,0.02887929230928421,-0.999404788017273,0
296,5.92,-1.4700655937194824,-1.072836995124817,2.2863311767578125,0.03419743478298187,0.3550586700439453,0.25870901346206665,0.2867289185523987,-0.10522101819515228,0.06743191927671432,-0.018723441287875175,0.02565016970038414,-0.9994956254959106,0
297,5.94,-0.9216052889823914,-1.0659483671188354,2.3867263793945312,-0.03461854159832001,0.34339842200279236,0.2915933430194855,0.6289746761322021,0.05759808421134949,0.11950141936540604,-0.018603233620524406,0.016081571578979492,-0.9996976256370544,0
298,5.96,-0.2942943871021271,-0.29165053367614746,2.468841552734375,0.009779214859008789,0.29797130823135376,0.09077444672584534,0.5552530884742737,0.9611964821815491,0.07015889137983322,-0.005090239457786083,0.005136315710842609,-0.9999738335609436,0
299,5.98,0.2444535493850708,0.5098739266395569,2.637359619140625,0.02731965482234955,0.24319420754909515,0.008006008341908455,0.06948626041412354,0.13697528839111328,0.17523257434368134,0.008898860774934292,-0.004266337025910616,-0.9999513030052185,0
300,6.0,0.12114636600017548,0.5465588569641113,2.7920989990234375,0.06525012850761414,0.23459237813949585,-0.05392289534211159,-0.24609926342964172,-0.07555518299341202,0.0837332084774971,0.009539107792079449,-0.0021143052726984024,-0.9999522566795349,0
301,6.0200000000000005,-0.284444659948349,0.3707641661167145,2.8868255615234375,0.0564994215965271,0.26513001322746277,-0.11213304102420807,-0.4066469073295593,-0.19374792277812958,0.04188564792275429,0.006471009459346533,0.004964370746165514,-0.9999667406082153,0
302,6.04,-0.5861195921897888,-0.13388411700725555,2.933746337890625,0.017704546451568604,0.28468868136405945,-0.16883789002895355,-0.16418668627738953,-0.5308124423027039,0.03737418353557587,-0.0023367167450487614,0.010229510255157948,-0.9999449253082275,0
303,6.0600000000000005,-0.722324550151825,-0.6484896540641785,3.0088729858398438,-0.004116043448448181,0.32081088423728943,-0.18665799498558044,-0.09463341534137726,-0.3183983564376831,0.08422673493623734,-0.011318037286400795,0.012605797499418259,-0.9998564720153809,0
304,6.08,-0.8356215357780457,-0.8131222128868103,3.054840087890625,0.023446425795555115,0.33876660466194153,-0.16544057428836823,-0.1069636344909668,0.01951361447572708,-0.003233501687645912,-0.014191183261573315,0.014582361094653606,-0.9997929334640503,0
305,6.1000000000000005,-0.8587817549705505,-0.856992781162262,3.0360031127929688,0.020522311329841614,0.30055445432662964,-0.004538003355264664,0.26353272795677185,-0.5273693799972534,-0.08627218753099442,-0.014956788159906864,0.014986332505941391,-0.9997758269309998,0
306,6.12,-0.15333856642246246,-0.6149224638938904,2.907623291015625,0.07326182723045349,0.19317731261253357,0.06416480988264084,0.4634721577167511,0.52892005443573,-0.005700159352272749,-0.010732214897871017,0.002676104661077261,-0.9999388456344604,0
307,6.140000000000001,-0.07182217389345169,-0.38159340620040894,2.9901580810546875,0.07271236181259155,0.2634681761264801,0.09318487346172333,-0.005332529544830322,0.07995199412107468,0.03282430022954941,-0.006660011596977711,0.0012535050045698881,-0.9999770522117615,0
308,6.16,-0.11300154030323029,-0.3485403060913086,2.9879379272460938,0.02377060055732727,0.2728307545185089,0.07545026391744614,-0.06725695729255676,-0.012047413736581802,-0.017399365082383156,-0.006083138287067413,0.001972211292013526,-0.999979555606842,0
309,6.18,-0.2809584140777588,-0.4470599889755249,3.0026931762695312,0.03269660472869873,0.25925320386886597,0.07980891317129135,-0.21344323456287384,-0.16979213058948517,0.04641842097043991,-0.007802588865160942,0.004903479479253292,-0.9999575614929199,0
310,6.2,-0.5093961358070374,-0.6051979660987854,3.0534286499023438,0.008769586682319641,0.3032141327857971,0.04962678253650665,-0.19712726771831512,-0.18206840753555298,0.04890541359782219,-0.010562500916421413,0.008890027180314064,-0.9999046921730042,0
311,6.22,-0.8056141138076782,-0.7972246408462524,3.1143264770507812,-0.01892302930355072,0.3539675176143646,0.020352981984615326,-0.2938525676727295,-0.1952885091304779,0.06668184697628021,-0.013913744129240513,0.014058791100978851,-0.9998043775558472,0
312,6.24,-1.269955039024353,-0.9396107196807861,3.1439208984375,0.012942075729370117,0.3804740011692047,0.1008429303765297,-0.24586769938468933,0.32811981439590454,0.10618620365858078,-0.016398562118411064,0.02216009981930256,-0.9996199607849121,0
313,6.26,-1.3509730100631714,-0.8507211208343506,3.2845458984375,0.035828620195388794,0.35049575567245483,0.20259332656860352,0.05138520151376724,-0.09446440637111664,0.1242835745215416,-0.01484733633697033,0.023574141785502434,-0.9996118545532227,0
314,6.28,-1.026669979095459,-0.841974139213562,3.4551239013671875,-0.03342603147029877,0.35471177101135254,0.25273725390434265,0.4764600098133087,0.0723578929901123,0.16794487833976746,-0.014694689773023129,0.01791587844491005,-0.9997314810752869,0
315,6.3,-0.4810308814048767,-0.1750752180814743,3.59149169921875,0.006023317575454712,0.3225324749946594,0.07130306214094162,0.48123615980148315,0.9587576985359192,0.10844689607620239,-0.003055634442716837,0.00839543528854847,-0.9999600648880005,0
316,6.32,-0.003707650350406766,0.6586942076683044,3.7884063720703125,0.030338063836097717,0.2640887498855591,-0.007525392808020115,0.018973037600517273,0.12942050397396088,0.20282991230487823,0.011496128514409065,6.470689550042152e-05,-0.9999338984489441,0
317,6.34,-0.12832416594028473,0.6615799069404602,3.9569549560546875,0.08142848312854767,0.2506023347377777,-0.06021856144070625,-0.22773459553718567,-0.13153952360153198,0.08704360574483871,0.011546488851308823,0.002239527879282832,-0.9999308586120605,0
318,6.36,-0.5371360778808594,0.4684649407863617,4.055389404296875,0.08463914692401886,0.2812134623527527,-0.09475326538085938,-0.4247691035270691,-0.17898209393024445,0.041853297501802444,0.008176163770258427,0.009374340996146202,-0.9999226331710815,0
319,6.38,-0.9460852146148682,0.12585097551345825,4.089622497558594,0.055734068155288696,0.32455864548683167,-0.12704592943191528,-0.2862074077129364,-0.3494504392147064,0.018109295517206192,0.0021965117193758488,0.01651151105761528,-0.9998612403869629,0
320,6.4,-1.0318763256072998,-0.47997763752937317,4.1137847900390625,0.037134408950805664,0.3616286516189575,-0.17638744413852692,-0.04850955307483673,-0.38907429575920105,0.03351852670311928,-0.008377091959118843,0.018008030951023102,-0.9998027682304382,0
321,6.42,-1.0946810245513916,-0.6860579252243042,4.133689880371094,0.053119778633117676,0.37789806723594666,-0.15520241856575012,-0.07047043740749359,0.009024713188409805,-0.015145856887102127,-0.011973683722317219,0.01910325139760971,-0.9997458457946777,0
322,6.44,-0.9034227728843689,-0.9973787665367126,4.076576232910156,0.062494516372680664,0.3235396146774292,-0.005759073421359062,0.4167497754096985,-0.4468645751476288,-0.08974146097898483,-0.017406664788722992,0.015764661133289337,-0.9997242093086243,0
323,6.46,-0.08429484814405441,-0.8716261982917786,4.0158233642578125,0.09850750863552094,0.20644888281822205,0.09920541197061539,0.4867449104785919,0.49402445554733276,0.078315369784832,-0.015212161466479301,0.0014710519462823868,-0.999883234500885,0
324,6.48,-0.04599716514348984,-0.7172139286994934,4.159400939941406,0.08852103352546692,0.2598012685775757,0.1258077770471573,-0.01686744950711727,0.02959555573761463,0.06333491951227188,-0.012517417781054974,0.0008027390576899052,-0.9999213218688965,0
325,6.5,-0.05640365183353424,-0.6918314695358276,4.155036926269531,0.032862380146980286,0.2841198742389679,0.08307814598083496,-0.0206192247569561,0.03080269694328308,-0.0393812395632267,-0.012074441649019718,0.0009843581356108189,-0.9999266266822815,0
326,6.5200000000000005,-0.2242126613855362,-0.7693858742713928,4.156364440917969,0.037536442279815674,0.25937962532043457,0.05851544812321663,-0.24592596292495728,-0.1697167456150055,0.048409126698970795,-0.013427911326289177,0.003912885673344135,-0.9999021887779236,0
327,6.54,-0.446137934923172,-0.8641757369041443,4.1811065673828125,0.022590801119804382,0.30051472783088684,0.03963768482208252,-0.18249619007110596,-0.125096395611763,0.005459314212203026,-0.015082141384482384,0.0077856117859482765,-0.9998559355735779,0
328,6.5600000000000005,-0.716618001461029,-0.9985975027084351,4.203834533691406,-7.653236389160156e-05,0.3367641866207123,-0.0068283542059361935,-0.26986387372016907,-0.15149147808551788,0.04444309324026108,-0.017427928745746613,0.012505115941166878,-0.999769926071167,0
329,6.58,-1.1742461919784546,-1.1407979726791382,4.19232177734375,-0.019751563668251038,0.4258100092411041,0.026617381721735,-0.47412484884262085,-0.14081355929374695,0.022817593067884445,-0.019909363240003586,0.020488964393734932,-0.9995918273925781,0
330,6.6000000000000005,-1.6287307739257812,-0.9930813908576965,4.280662536621094,0.0483195036649704,0.39852970838546753,0.12128038704395294,-0.06979795545339584,0.25608551502227783,0.18422222137451172,-0.017331672832369804,0.02841861918568611,-0.9994458556175232,0
331,6.62,-1.5832351446151733,-0.9930034875869751,4.446647644042969,0.014414533972740173,0.3581259846687317,0.22544832527637482,0.19634082913398743,-0.11697433888912201,0.10262445360422134,-0.017330313101410866,0.027625001966953278,-0.9994681477546692,0
332,6.640000000000001,-1.1014539003372192,-0.9967522621154785,4.5890350341796875,-0.05998221039772034,0.34433430433273315,0.2667413055896759,0.598732054233551,0.05600476264953613,0.14894981682300568,-0.017395731061697006,0.019219903275370598,-0.9996639490127563,0
333,6.66,-0.49808767437934875,-0.19746218621730804,4.679298400878906,-0.01009376347064972,0.29602378606796265,0.07366138696670532,0.5526634454727173,0.9805867075920105,0.06674887239933014,-0.0034463577903807163,0.008693107403814793,-0.9999562501907349,0
334,6.68,-0.017666030675172806,0.5025803446769714,4.80865478515625,-0.0003585219383239746,0.24484771490097046,0.024232909083366394,0.074964739382267,0.10784224420785904,0.13585606217384338,0.008771568536758423,0.0003083182964473963,-0.9999614953994751,0
335,6.7,-0.10068797320127487,0.5093628168106079,4.938865661621094,0.04721066355705261,0.23136107623577118,-0.0402277372777462,-0.1962135136127472,-0.06345438212156296,0.07864604890346527,0.008889938704669476,0.001757266465574503,-0.9999589323997498,0
336,6.72,-0.4196958541870117,0.34948739409446716,5.037940979003906,0.05412253737449646,0.2676573693752289,-0.09264398366212845,-0.31108033657073975,-0.17924173176288605,0.048846326768398285,0.0060996683314442635,0.007324873469769955,-0.9999545812606812,0
337,6.74,-0.6772326231002808,-0.02887296862900257,5.079032897949219,0.024782449007034302,0.30123165249824524,-0.16778446733951569,-0.03275761008262634,-0.5206778049468994,0.04170805960893631,-0.0005039284005761147,0.01181966345757246,-0.9999300241470337,0
338,6.76,-0.6792200803756714,-0.5870183706283569,5.139823913574219,-0.002844378352165222,0.3319111466407776,-0.19429858028888702,0.014454245567321777,-0.36043840646743774,0.04770412668585777,-0.010245224460959435,0.011853725649416447,-0.9998772740364075,0
339,6.78,-0.675588846206665,-0.8027961850166321,5.1558837890625,0.01817956566810608,0.34982818365097046,-0.18078553676605225,-0.016835758462548256,-0.019761955365538597,-0.02176934853196144,-0.014010976999998093,0.011789817363023758,-0.9998323321342468,0
340,6.8,-0.6359018087387085,-0.8392706513404846,5.119560241699219,0.016012296080589294,0.3222898840904236,-0.0348922461271286,0.2462649792432785,-0.4476090669631958,-0.09066018462181091,-0.014647510834038258,0.011097160167992115,-0.9998311400413513,0
341,6.82,0.18976961076259613,-0.6722410917282104,4.955253601074219,0.07572898268699646,0.2116483896970749,0.05749876797199249,0.46837538480758667,0.5563434362411499,0.009861236438155174,-0.011732548475265503,-0.003311870153993368,-0.9999256730079651,0
342,6.84,0.15816037356853485,-0.446399986743927,5.0796356201171875,0.11076626181602478,0.2564988434314728,0.11556898802518845,-0.1605926752090454,0.0116523876786232,0.10996630787849426,-0.007791069336235523,-0.0027603311464190483,-0.9999658465385437,0
343,6.86,0.07465852797031403,-0.4007561504840851,5.0785675048828125,0.02168191969394684,0.31621867418289185,0.07459105551242828,-0.009893940761685371,0.06731074303388596,-0.08540333807468414,-0.006994457915425301,-0.0013030047994107008,-0.9999746680259705,0
344,6.88,-0.13939280807971954,-0.506264865398407,5.065093994140625,0.02865542471408844,0.28119760751724243,0.06976209580898285,-0.3167192041873932,-0.24582940340042114,0.0640527680516243,-0.008835874497890472,0.0024327661376446486,-0.9999579787254333,0
345,6.9,-0.4322754740715027,-0.6783027648925781,5.106498718261719,0.014911234378814697,0.32115259766578674,0.062478888779878616,-0.23651210963726044,-0.18347115814685822,0.019056711345911026,-0.011838341131806374,0.00754403043538332,-0.9999014735221863,0
346,6.92,-0.7573274374008179,-0.9161710143089294,5.154396057128906,-0.008321225643157959,0.34571152925491333,0.013155192136764526,-0.3128947615623474,-0.2596748471260071,0.07112618535757065,-0.0159895159304142,0.013215783052146435,-0.9997848272323608,0
347,6.94,-1.2479209899902344,-1.188702940940857,5.192718505859375,-0.03065606951713562,0.43159720301628113,0.03498470410704613,-0.4938017725944519,-0.2519940733909607,0.04836208373308182,-0.020745286718010902,0.021773915737867355,-0.9995476603507996,0
348,6.96,-1.6608959436416626,-1.0636928081512451,5.327789306640625,0.04945610463619232,0.3970842659473419,0.1331150382757187,-0.032148346304893494,0.23617607355117798,0.21708570420742035,-0.018563872203230858,0.028979046270251274,-0.9994076490402222,0
349,6.98,-1.580925464630127,-1.0688258409500122,5.508537292480469,0.018519848585128784,0.35495322942733765,0.23738063871860504,0.219796285033226,-0.1181676983833313,0.09988859295845032,-0.018653443083167076,0.027584049850702286,-0.9994454383850098,0
350,7.0,-1.0719621181488037,-1.062880039215088,5.643226623535156,-0.05676483362913132,0.34207767248153687,0.2725146412849426,0.6202894449234009,0.068338543176651,0.13767780363559723,-0.018549691885709763,0.018704956397414207,-0.9996529817581177,0
351,7.0200000000000005,-0.44649070501327515,-0.24782226979732513,5.71728515625,-0.006788268685340881,0.29230403900146484,0.07825042307376862,0.5708121061325073,0.9853420257568359,0.05183465778827667,-0.004325300455093384,0.0077925799414515495,-0.9999603033065796,0
352,7.04,0.0636182650923729,0.46468281745910645,5.831291198730469,0.0020639002323150635,0.24127954244613647,0.026996325701475143,0.08320964872837067,0.10096365958452225,0.11747411638498306,0.008110156282782555,-0.0011103111319243908,-0.9999665021896362,0
353,7.0600000000000005,-0.012753733433783054,0.47403275966644287,5.9539031982421875,0.048976510763168335,0.22648312151432037,-0.0403919480741024,-0.19456802308559418,-0.06447362899780273,0.07918743789196014,0.00827333889901638,0.00022258702665567398,-0.9999657273292542,0
354,7.08,-0.33299484848976135,0.31453052163124084,6.055076599121094,0.05511976778507233,0.2651233375072479,-0.09692492336034775,-0.3122802972793579,-0.18395249545574188,0.05070991441607475,0.005489565897732973,0.005811736453324556,-0.9999680519104004,0
