phase,action_mean_BL_coxa_joint,action_mean_BR_coxa_joint,action_mean_ML_coxa_joint,action_mean_MR_coxa_joint,action_mean_BL_femur_joint,action_mean_BR_femur_joint,action_mean_ML_femur_joint,action_mean_MR_femur_joint,action_mean_BL_tibia_joint,action_mean_BR_tibia_joint,action_mean_ML_tibia_joint,action_mean_MR_tibia_joint,target_pos_mean_rad_BL_coxa_joint,target_pos_mean_rad_BR_coxa_joint,target_pos_mean_rad_ML_coxa_joint,target_pos_mean_rad_MR_coxa_joint,target_pos_mean_rad_BL_femur_joint,target_pos_mean_rad_BR_femur_joint,target_pos_mean_rad_ML_femur_joint,target_pos_mean_rad_MR_femur_joint,target_pos_mean_rad_BL_tibia_joint,target_pos_mean_rad_BR_tibia_joint,target_pos_mean_rad_ML_tibia_joint,target_pos_mean_rad_MR_tibia_joint,actual_pos_mean_rad_BL_coxa_joint,actual_pos_mean_rad_BR_coxa_joint,actual_pos_mean_rad_ML_coxa_joint,actual_pos_mean_rad_MR_coxa_joint,actual_pos_mean_rad_BL_femur_joint,actual_pos_mean_rad_BR_femur_joint,actual_pos_mean_rad_ML_femur_joint,actual_pos_mean_rad_MR_femur_joint,actual_pos_mean_rad_BL_tibia_joint,actual_pos_mean_rad_BR_tibia_joint,actual_pos_mean_rad_ML_tibia_joint,actual_pos_mean_rad_MR_tibia_joint,actual_vel_mean_radps_BL_coxa_joint,actual_vel_mean_radps_BR_coxa_joint,actual_vel_mean_radps_ML_coxa_joint,actual_vel_mean_radps_MR_coxa_joint,actual_vel_mean_radps_BL_femur_joint,actual_vel_mean_radps_BR_femur_joint,actual_vel_mean_radps_ML_femur_joint,actual_vel_mean_radps_MR_femur_joint,actual_vel_mean_radps_BL_tibia_joint,actual_vel_mean_radps_BR_tibia_joint,actual_vel_mean_radps_ML_tibia_joint,actual_vel_mean_radps_MR_tibia_joint
0.0,0.5034587383270264,0.9998570680618286,1.0,0.9942650198936462,0.6285048127174377,1.0,1.0,-0.02175358682870865,0.6394542455673218,-1.0,-0.867700457572937,-0.9986054301261902,-0.09733642637729645,0.15086272358894348,1.0235990285873413,1.0207314491271973,-0.12207983434200287,0.0636676773428917,0.0636676773428917,-0.4472091495990753,2.239589214324951,1.4198617935180664,1.4860118627548218,1.420559048652649,-0.19329065084457397,0.14802691340446472,1.0138517618179321,0.9225337505340576,-0.02323097363114357,-0.051947738975286484,-0.027292244136333466,-0.15460525453090668,1.9319547414779663,1.3884063959121704,1.4346028566360474,1.508177638053894,0.03320783004164696,-1.001788854598999,-0.23210379481315613,1.2108607292175293,-1.7043801546096802,-0.3460704982280731,0.16340748965740204,-2.9939184188842773,2.87632155418396,-0.4818703830242157,0.796216607093811,-2.7941982746124268
0.007874015718698502,0.5217115879058838,0.998388409614563,0.9686707258224487,0.9950778484344482,0.6637222766876221,1.0,1.0,-0.01832692138850689,0.6552574038505554,-1.0,-0.8524318933486938,-0.9988030195236206,-0.08821006119251251,0.15012842416763306,1.0079340934753418,1.0211379528045654,-0.10447117686271667,0.0636676773428917,0.0636676773428917,-0.4454958140850067,2.247490882873535,1.4198617935180664,1.493646264076233,1.4204602241516113,-0.19025972485542297,0.14565300941467285,1.0128142833709717,0.9269610643386841,-0.025386717170476913,-0.05205904692411423,-0.02842707745730877,-0.16247065365314484,1.9398350715637207,1.38828706741333,1.4374146461486816,1.5010205507278442,0.2886905372142792,-0.9747059345245361,-0.2660677134990692,1.3119977712631226,-1.5007481575012207,-0.2778205871582031,0.03287159651517868,-2.992427110671997,2.893894910812378,-0.4208465814590454,0.845231831073761,-2.7483456134796143
0.015748031437397003,0.5399642586708069,0.9969200491905212,0.9373413920402527,0.995890736579895,0.6989395618438721,1.0,1.0,-0.014900256879627705,0.6710605025291443,-1.0,-0.8371633291244507,-0.9990007877349854,-0.07908371090888977,0.1493941694498062,0.9922692775726318,1.021544337272644,-0.08686251193284988,0.0636676773428917,0.0636676773428917,-0.4437824487686157,2.255392551422119,1.4198617935180664,1.5012805461883545,1.4203613996505737,-0.18722878396511078,0.14327912032604218,1.0117766857147217,0.9313883185386658,-0.027542464435100555,-0.05217035487294197,-0.029561910778284073,-0.1703360676765442,1.9477152824401855,1.3881678581237793,1.4402269124984741,1.4938632249832153,0.5441731810569763,-0.9476229548454285,-0.3000316321849823,1.4131345748901367,-1.2971155643463135,-0.20957067608833313,-0.09766434133052826,-2.990934133529663,2.911468982696533,-0.3598228693008423,0.8942470550537109,-2.7024929523468018
0.023622047156095505,0.5582168698310852,0.9954513907432556,0.9060119986534119,0.9967034459114075,0.7341569066047668,1.0,1.0,-0.011473589576780796,0.6868636012077332,-1.0,-0.8218947649002075,-0.9991983771324158,-0.06995735317468643,0.14865988492965698,0.9766047596931458,1.0219507217407227,-0.0692538395524025,0.0636676773428917,0.0636676773428917,-0.4420691430568695,2.263293981552124,1.4198617935180664,1.5089144706726074,1.4202625751495361,-0.18419788777828217,0.14090514183044434,1.0107390880584717,0.9358155727386475,-0.029698209837079048,-0.05228166654706001,-0.030696749687194824,-0.17820149660110474,1.9555954933166504,1.3880486488342285,1.4430389404296875,1.4867061376571655,0.7996559143066406,-0.9205400943756104,-0.3339955508708954,1.5142712593078613,-1.0934829711914062,-0.14132080972194672,-0.22820022702217102,-2.9894425868988037,2.929042100906372,-0.2987990379333496,0.9432622194290161,-2.65664005279541
0.031496062874794006,0.5764696598052979,0.9939828515052795,0.8746824860572815,0.9975163340568542,0.7693741917610168,1.0,1.0,-0.008046921342611313,0.7026666402816772,-1.0,-0.8066262602806091,-0.999396026134491,-0.06083099544048309,0.14792558550834656,0.9609399437904358,1.0223572254180908,-0.051645178347826004,0.0636676773428917,0.0636676773428917,-0.4403557777404785,2.271195411682129,1.4198617935180664,1.5165491104125977,1.4201637506484985,-0.18116693198680878,0.13853123784065247,1.0097017288208008,0.9402427673339844,-0.03185395151376724,-0.05239298194646835,-0.03183158114552498,-0.1860668659210205,1.9634755849838257,1.3879293203353882,1.4458513259887695,1.4795490503311157,1.0551385879516602,-0.8934571146965027,-0.3679594397544861,1.6154080629348755,-0.8898504972457886,-0.07307091355323792,-0.35873615741729736,-2.987950086593628,2.9466161727905273,-0.23777519166469574,0.9922773838043213,-2.6107869148254395
0.03937007859349251,0.5947223901748657,0.9925141930580139,0.8433533310890198,0.9983291625976562,0.8045915365219116,1.0,1.0,-0.004620256368070841,0.7184698581695557,-1.0,-0.7913576364517212,-0.9995937347412109,-0.05170464143157005,0.14719133079051971,0.9452754259109497,1.0227636098861694,-0.03403651714324951,0.0636676773428917,0.0636676773428917,-0.4386424124240875,2.279097080230713,1.4198617935180664,1.5241836309432983,1.420064926147461,-0.17813602089881897,0.1361573189496994,1.0086642503738403,0.9446702599525452,-0.03400970250368118,-0.0525042861700058,-0.03296641632914543,-0.19393226504325867,1.97135591506958,1.3878099918365479,1.4486631155014038,1.4723916053771973,1.3106211423873901,-0.8663741946220398,-0.40192335844039917,1.7165448665618896,-0.6862179636955261,-0.004821030423045158,-0.4892720580101013,-2.9864587783813477,2.964188814163208,-0.17675141990184784,1.0412925481796265,-2.564934015274048
0.04724409431219101,0.6129750609397888,0.9910458326339722,0.8120238184928894,0.9991419911384583,0.8398088216781616,1.0,1.0,-0.0011935904622077942,0.7342730164527893,-1.0,-0.7760891914367676,-0.9997913837432861,-0.04257828742265701,0.14645704627037048,0.9296106696128845,1.023169994354248,-0.01642785593867302,0.0636676773428917,0.0636676773428917,-0.4369291067123413,2.286998987197876,1.4198617935180664,1.5318175554275513,1.4199661016464233,-0.17510508000850677,0.13378340005874634,1.0076267719268799,0.9490973949432373,-0.036165449768304825,-0.05261560156941414,-0.034101251512765884,-0.2017976939678192,1.979236364364624,1.3876901865005493,1.4514755010604858,1.465234398841858,1.5661040544509888,-0.8392910957336426,-0.43588733673095703,1.8176816701889038,-0.48258543014526367,0.0634288564324379,-0.6198079586029053,-2.984966516494751,2.9817628860473633,-0.11572762578725815,1.0903077125549316,-2.5190815925598145
0.05511811003088951,0.6312277317047119,0.9895771741867065,0.7806944847106934,0.999954879283905,0.8750261664390564,1.0,1.0,0.0022330768406391144,0.750076174736023,-1.0,-0.7608206272125244,-0.9999889731407166,-0.033451925963163376,0.14572277665138245,0.9139459133148193,1.0235763788223267,0.0011808094568550587,0.0636676773428917,0.0636676773428917,-0.4352158308029175,2.294900417327881,1.4198617935180664,1.5394518375396729,1.4198672771453857,-0.17207413911819458,0.13140949606895447,1.006589412689209,0.9535247087478638,-0.03832118585705757,-0.052726905792951584,-0.03523607552051544,-0.20966313779354095,1.9871164560317993,1.3875714540481567,1.4542872905731201,1.4580774307250977,1.8215866088867188,-0.8122084140777588,-0.46985116600990295,1.9188183546066284,-0.27895310521125793,0.1316787600517273,-0.7503437995910645,-2.9834742546081543,2.999335765838623,-0.05470379814505577,1.1393228769302368,-2.473228931427002
0.06299212574958801,0.648914098739624,0.9848823547363281,0.7645493149757385,1.0,0.9033739566802979,1.0,1.0,0.022747861221432686,0.7513668537139893,-1.0,-0.7447271943092346,-1.0,-0.02460879273712635,0.1433752179145813,0.9058732986450195,1.0235990285873413,0.015354624949395657,0.0636676773428917,0.0636676773428917,-0.42495840787887573,2.295546054840088,1.4198617935180664,1.5474984645843506,1.4198617935180664,-0.16717864573001862,0.12913061678409576,1.0053439140319824,0.9583369493484497,-0.03868495672941208,-0.05249664559960365,-0.037315815687179565,-0.21675249934196472,1.9950413703918457,1.3874787092208862,1.4575670957565308,1.451804518699646,2.022475242614746,-0.7935078144073486,-0.4994221329689026,1.974540114402771,-0.06169571354985237,0.18659931421279907,-0.8620688915252686,-2.910163402557373,3.000302314758301,-0.008593853563070297,1.1937943696975708,-2.3910579681396484
0.07086614519357681,0.6679325699806213,0.9750391840934753,0.7692363262176514,1.0,0.9170875549316406,1.0,1.0,0.0708102211356163,0.7368180155754089,-1.0,-0.7265121340751648,-1.0,-0.015099558979272842,0.13845370709896088,0.9082170128822327,1.0235990285873413,0.022211410105228424,0.0636676773428917,0.0636676773428917,-0.40092724561691284,2.288271427154541,1.4198617935180664,1.5566061735153198,1.4198617935180664,-0.15992552042007446,0.12700074911117554,1.003839135169983,0.9635840654373169,-0.03663007915019989,-0.05182593688368797,-0.04066111147403717,-0.2228911966085434,2.0029683113098145,1.3874621391296387,1.4614921808242798,1.4466792345046997,2.1569619178771973,-0.7909755706787109,-0.5219072103500366,1.9691420793533325,0.14372104406356812,0.20518910884857178,-0.9487295150756836,-2.7450008392333984,3.00028133392334,-0.014777620323002338,1.2574487924575806,-2.2567548751831055
