step,time_s,cmd_x,cmd_y,cmd_yaw,root_vx_b,root_vy_b,root_vz_b,root_wx_b,root_wy_b,root_wz_b,contact_BL_FOOT,contact_BR_FOOT,contact_ML_FOOT,contact_MR_FOOT,action_BL_coxa_joint,action_BR_coxa_joint,action_ML_coxa_joint,action_MR_coxa_joint,action_BL_femur_joint,action_BR_femur_joint,action_ML_femur_joint,action_MR_femur_joint,action_BL_tibia_joint,action_BR_tibia_joint,action_ML_tibia_joint,action_MR_tibia_joint,target_pos_rad_BL_coxa_joint,target_pos_rad_BR_coxa_joint,target_pos_rad_ML_coxa_joint,target_pos_rad_MR_coxa_joint,target_pos_rad_BL_femur_joint,target_pos_rad_BR_femur_joint,target_pos_rad_ML_femur_joint,target_pos_rad_MR_femur_joint,target_pos_rad_BL_tibia_joint,target_pos_rad_BR_tibia_joint,target_pos_rad_ML_tibia_joint,target_pos_rad_MR_tibia_joint,actual_pos_rad_BL_coxa_joint,actual_pos_rad_BR_coxa_joint,actual_pos_rad_ML_coxa_joint,actual_pos_rad_MR_coxa_joint,actual_pos_rad_BL_femur_joint,actual_pos_rad_BR_femur_joint,actual_pos_rad_ML_femur_joint,actual_pos_rad_MR_femur_joint,actual_pos_rad_BL_tibia_joint,actual_pos_rad_BR_tibia_joint,actual_pos_rad_ML_tibia_joint,actual_pos_rad_MR_tibia_joint,actual_vel_radps_BL_coxa_joint,actual_vel_radps_BR_coxa_joint,actual_vel_radps_ML_coxa_joint,actual_vel_radps_MR_coxa_joint,actual_vel_radps_BL_femur_joint,actual_vel_radps_BR_femur_joint,actual_vel_radps_ML_femur_joint,actual_vel_radps_MR_femur_joint,actual_vel_radps_BL_tibia_joint,actual_vel_radps_BR_tibia_joint,actual_vel_radps_ML_tibia_joint,actual_vel_radps_MR_tibia_joint
12,0.24,0.0,0.30000001192092896,0.0,0.11346080899238586,0.32781997323036194,0.3929804563522339,0.06829087436199188,-0.1322411447763443,0.37083423137664795,0,1,1,0,0.3802671432495117,0.5965380668640137,0.3089207708835602,2.2397284507751465,-0.15736320614814758,1.047105312347412,1.5686124563217163,-0.15416207909584045,0.6082527041435242,-0.059858836233615875,-0.4964620769023895,-1.3423316478729248,-0.15893226861953735,-0.05079680681228638,0.6780591607093811,1.6434630155563354,-0.5150139331817627,0.08722034096717834,0.34797391295433044,-0.5134133696556091,2.2239885330200195,1.8899327516555786,1.671631097793579,1.2486963272094727,-0.18972350656986237,0.014522011391818523,0.7937476634979248,0.9182656407356262,-0.3799368143081665,-0.20323078334331512,-0.1963413506746292,-0.32193973660469055,1.9635120630264282,1.8062090873718262,1.6237738132476807,1.4518383741378784,2.731062650680542,-2.1825859546661377,-0.7543777227401733,3.008819341659546,-3.0001087188720703,2.353761672973633,1.9015686511993408,-1.4612267017364502,3.0002408027648926,-2.0040464401245117,-1.2196294069290161,-2.2367498874664307
13,0.26,0.0,0.30000001192092896,0.0,0.08074653893709183,0.29628121852874756,0.34523189067840576,-0.008709490299224854,0.7372798323631287,0.09608753770589828,0,1,1,0,0.3822106420993805,0.9163078665733337,0.6068716049194336,2.348270893096924,0.4862140119075775,0.4626414179801941,1.1110316514968872,0.6932804584503174,0.5659866333007812,-0.2938658893108368,-0.665736973285675,-1.588602900505066,-0.15796051919460297,0.10908809304237366,0.827034592628479,1.6977342367172241,-0.19322530925273895,-0.20501160621643066,0.1191835105419159,-0.08969208598136902,2.2028555870056152,1.7729291915893555,1.58699369430542,1.1255607604980469,-0.14521145820617676,-0.008289813995361328,0.7833078503608704,0.9781240224838257,-0.3813750445842743,-0.1780894547700882,-0.14190398156642914,-0.30839475989341736,2.02351450920105,1.7744158506393433,1.5934702157974243,1.412758708000183,1.7214006185531616,-0.11448895931243896,-0.3251877725124359,2.903449535369873,1.8702123165130615,0.6421089768409729,3.0895097255706787,2.286163091659546,3.0001299381256104,-1.1775381565093994,-1.4891339540481567,-1.543297290802002
14,0.28,0.0,0.30000001192092896,0.0,0.07694357633590698,0.2508195638656616,0.11096049845218658,-0.040951430797576904,0.6691038608551025,0.3375414311885834,0,0,0,0,0.838857889175415,0.8100420832633972,0.795972466468811,2.432435989379883,1.0089049339294434,0.26803866028785706,0.33019375801086426,0.7017427086830139,0.20896682143211365,-0.5148545503616333,-1.1941081285476685,-1.434301495552063,0.0703631043434143,0.055955201387405396,0.9215850234031677,1.7398167848587036,0.06812015175819397,-0.302312970161438,-0.2712354362010956,-0.08546096086502075,2.024345636367798,1.6624348163604736,1.322808027267456,1.2027113437652588,-0.09042313694953918,-0.004061094019562006,0.7986292243003845,1.0266953706741333,-0.3221884071826935,-0.18913842737674713,-0.11850394308567047,-0.2504451274871826,2.058562994003296,1.7359565496444702,1.5405945777893066,1.3946173191070557,2.999603271484375,0.5366195440292358,1.5323777198791504,2.0432581901550293,3.003762722015381,-1.4191900491714478,-0.36725395917892456,2.9927995204925537,0.8469557762145996,-2.317042112350464,-2.99895977973938,-0.373257040977478
15,0.3,0.0,0.30000001192092896,0.0,0.055307768285274506,0.24710652232170105,-0.13236859440803528,-0.039841726422309875,0.5318244695663452,0.5734099745750427,0,0,0,0,0.8947097659111023,0.83451908826828,1.7033634185791016,1.965957522392273,1.8181676864624023,-0.17692631483078003,-0.7092500925064087,1.10263991355896,0.07307553291320801,0.34181931614875793,-1.6527007818222046,-1.1455707550048828,0.09828904271125793,0.0681937038898468,1.375280499458313,1.506577491760254,0.47275152802467346,-0.5247954726219177,-0.7909573316574097,0.11498764157295227,1.956399917602539,2.0907719135284424,1.0935118198394775,1.3470767736434937,-0.03043559566140175,0.012326296418905258,0.8507195711135864,1.046918511390686,-0.26207929849624634,-0.2459670603275299,-0.1745855212211609,-0.19055324792861938,2.044621467590332,1.7744967937469482,1.480739951133728,1.3953965902328491,2.9995834827423096,1.0054749250411987,2.9992103576660156,-0.08362437784671783,3.0032100677490234,-2.9996705055236816,-3.001697540283203,2.9981634616851807,-1.6760342121124268,3.000502347946167,-2.941728353500366,0.31779828667640686
16,0.32,0.0,0.30000001192092896,0.0,-0.0057050734758377075,0.22021950781345367,-0.17360007762908936,0.37084370851516724,-1.2721095085144043,0.41019028425216675,0,0,0,1,0.8129729628562927,1.0335991382598877,1.5694187879562378,2.005110740661621,1.9037530422210693,0.4112412631511688,0.02743205428123474,1.2599544525146484,0.06218218803405762,0.43941786885261536,-1.5669862031936646,-0.7187228202819824,0.05742064118385315,0.16773372888565063,1.3083081245422363,1.5261541604995728,0.5155441761016846,-0.2307116836309433,-0.42261630296707153,0.1936449110507965,1.9509532451629639,2.139571189880371,1.136368989944458,1.5605007410049438,0.026272360235452652,0.050121236592531204,0.9106582403182983,1.0357980728149414,-0.2021004855632782,-0.27007031440734863,-0.23467916250228882,-0.18108952045440674,2.0016520023345947,1.834488868713379,1.42933189868927,1.419704794883728,2.6140551567077637,2.334357500076294,2.9959847927093506,-0.27559009194374084,2.9995858669281006,-0.2776198387145996,-3.005406141281128,0.8737993240356445,-2.2907023429870605,2.9991676807403564,-2.061190605163574,1.2965883016586304
17,0.34,0.0,0.30000001192092896,0.0,-0.05705718696117401,0.2546636462211609,-0.027481211349368095,-0.09204896539449692,0.01683611050248146,-0.07658803462982178,1,0,0,1,0.31700265407562256,1.5153181552886963,1.4114964008331299,1.1295218467712402,2.6005144119262695,-0.22937238216400146,0.784599781036377,1.9741816520690918,-0.08310454338788986,-0.05656144767999649,-1.2158074378967285,-0.8207811117172241,-0.19056451320648193,0.40859323740005493,1.2293469905853271,1.0883597135543823,0.8639248609542847,-0.551018476486206,-0.04403242468833923,0.5507584810256958,1.8783098459243774,1.891581416130066,1.3119584321975708,1.5094716548919678,0.029162852093577385,0.10405535250902176,0.9692371487617493,1.0297579765319824,-0.1521189659833908,-0.31756341457366943,-0.24029023945331573,-0.1654413342475891,1.9497478008270264,1.884859561920166,1.3992218971252441,1.4469102621078491,-2.138333797454834,2.901148557662964,2.839401960372925,-0.7196707725524902,-0.27933061122894287,-2.9978837966918945,2.18345046043396,-0.9997932314872742,-0.18687355518341064,1.8746991157531738,-0.9909166097640991,0.8596686720848083
18,0.36,0.0,0.30000001192092896,0.0,-0.08192668855190277,0.26386716961860657,0.01551904808729887,-0.45061033964157104,-0.15063658356666565,-0.05108803138136864,1,0,0,1,0.8097802996635437,1.5833344459533691,1.6004648208618164,1.0557408332824707,2.2013025283813477,0.3473285436630249,1.036012887954712,1.551528811454773,0.19862468540668488,-0.3901175558567047,-1.2579330205917358,-0.6301727294921875,0.05582430958747864,0.44260138273239136,1.3238312005996704,1.0514692068099976,0.6643189191818237,-0.26266804337501526,0.08167412877082825,0.33943209052085876,2.019174575805664,1.7248033285140991,1.290895700454712,1.6047757863998413,0.0036113231908529997,0.1550568789243698,1.021254301071167,1.0204607248306274,-0.1459490805864334,-0.34332337975502014,-0.18068885803222656,-0.17894431948661804,1.9443578720092773,1.8681803941726685,1.3907376527786255,1.4691094160079956,-0.9539982676506042,2.135573387145996,2.3339316844940186,-0.3772568106651306,0.5594714879989624,0.12370307743549347,3.0100514888763428,-0.5143349170684814,-0.5792531371116638,-2.5660619735717773,0.03123028576374054,0.9012301564216614
19,0.38,0.0,0.30000001192092896,0.0,-0.030798032879829407,0.2639774680137634,0.15011832118034363,-0.3810623288154602,0.7106428742408752,0.15836229920387268,1,0,1,1,0.6320891976356506,1.7538944482803345,1.482695460319519,0.8259738087654114,2.3086512088775635,0.1968536376953125,1.432117223739624,1.9129365682601929,-0.15279416739940643,-0.7398380041122437,-1.2956023216247559,-0.6592559814453125,-0.033021241426467896,0.527881383895874,1.264946460723877,0.9365856647491455,0.7179932594299316,-0.33790549635887146,0.2797262966632843,0.5201359987258911,1.8434650897979736,1.549943208694458,1.2720609903335571,1.5902341604232788,-0.014816468581557274,0.18474909663200378,1.04730224609375,1.0077282190322876,-0.11674199253320694,-0.33829501271247864,-0.1373012363910675,-0.19542983174324036,1.918331503868103,1.8080958127975464,1.3935737609863281,1.4891849756240845,-0.9085520505905151,0.981482207775116,0.5813172459602356,-1.0873064994812012,2.635312795639038,0.03501640260219574,0.3016807436943054,-0.9871809482574463,-2.145735025405884,-3.001821517944336,1.1219229698181152,0.9860251545906067
20,0.4,0.0,0.30000001192092896,0.0,-0.04600502550601959,0.28060686588287354,0.2926393151283264,-0.3359164297580719,0.35194867849349976,-0.13469362258911133,1,0,1,1,0.5071445107460022,1.9795787334442139,1.3673268556594849,1.077507734298706,2.097576379776001,0.5591066479682922,1.8464245796203613,2.5001606941223145,-0.28477492928504944,-1.2598406076431274,-1.1134957075119019,-0.8817511200904846,-0.09549358487129211,0.6407235264778137,1.2072622776031494,1.0623526573181152,0.6124558448791504,-0.1567789912223816,0.48687997460365295,0.8137480020523071,1.7774746417999268,1.2899417877197266,1.363114356994629,1.4789866209030151,-0.04003452882170677,0.19826586544513702,1.046445369720459,0.9939976334571838,-0.06357967108488083,-0.29844072461128235,-0.118893101811409,-0.19964446127414703,1.8710429668426514,1.7480034828186035,1.4020293951034546,1.4980828762054443,-1.4331525564193726,0.36837977170944214,-0.1505332887172699,-0.5549969673156738,2.7133677005767822,2.99603533744812,1.2446670532226562,0.4020940065383911,-2.5574374198913574,-3.002378463745117,0.07751598954200745,0.015028096735477448
21,0.42,0.0,0.30000001192092896,0.0,-0.07265344262123108,0.2793891429901123,0.36895278096199036,-0.11159075796604156,0.2790710926055908,0.11098569631576538,1,0,1,1,0.5564539432525635,1.8253284692764282,1.3324666023254395,0.668806254863739,1.8637583255767822,0.5504361987113953,1.7436970472335815,2.3163294792175293,-0.46499428153038025,-1.2090320587158203,-1.1162877082824707,-0.9718970060348511,-0.07083886861801147,0.5635983943939209,1.189832091331482,0.8580019474029541,0.4955468475818634,-0.16111421585083008,0.43551620841026306,0.7218323945999146,1.6873650550842285,1.315346121788025,1.3617182970046997,1.4339137077331543,-0.06689275056123734,0.19606830179691315,1.0467488765716553,0.977695882320404,-0.009271765127778053,-0.23838678002357483,-0.0864686667919159,-0.1843995600938797,1.8170113563537598,1.6879829168319702,1.3980268239974976,1.4929805994033813,-1.2570151090621948,-0.47662004828453064,0.12020088732242584,-0.9953576326370239,2.581477642059326,3.006459951400757,1.8777201175689697,1.200009822845459,-2.7733821868896484,-2.9994845390319824,-0.4000232517719269,-0.49011456966400146
