step,time_s,root_x_w,root_y_w,root_z_w,root_vx_b,root_vy_b,root_vz_b,root_wx_b,root_wy_b,root_wz_b,roll_deg,pitch_deg,yaw_drift_deg,yaw_feedback_action,foot_contact_count,stride_ik_max_abs_action_delta,contact_BL_FOOT,contact_BR_FOOT,contact_ML_FOOT,contact_MR_FOOT,foot_xy_speed_BL_FOOT,foot_xy_speed_BR_FOOT,foot_xy_speed_ML_FOOT,foot_xy_speed_MR_FOOT
68,1.36,-0.4306384325027466,0.27390941977500916,0.2231990545988083,-0.11373734474182129,0.5380877256393433,0.06046920269727707,-0.4563983082771301,1.2333465814590454,0.3602740168571472,-2.188955783843994,1.5678728818893433,5.931297302246094,0.18504561483860016,1,0.42760467529296875,0,0,1,0,0.7624323964118958,0.7036357522010803,0.12413465231657028,0.1701573133468628
69,1.3800000000000001,-0.44145482778549194,0.27690187096595764,0.21924950182437897,-0.05294686555862427,0.5726635456085205,-0.30015549063682556,0.18429255485534668,1.1833792924880981,0.09266400337219238,-2.138221263885498,2.7914772033691406,6.1290740966796875,-0.30131131410598755,0,0.46657562255859375,0,0,0,0,0.46919161081314087,0.299309104681015,0.42244604229927063,1.1678369045257568
70,1.4000000000000001,-0.45154044032096863,0.2807890772819519,0.21261602640151978,0.09209400415420532,0.5050916075706482,-0.25453221797943115,-0.2622682452201843,0.663618803024292,0.7469332814216614,-2.091433525085449,4.251772880554199,6.387901306152344,-0.11553767323493958,2,0.4624290466308594,0,1,1,0,0.9551506042480469,1.5774242877960205,0.08957555145025253,1.4470949172973633
71,1.42,-0.460493803024292,0.2856403887271881,0.20841121673583984,0.07476256787776947,0.5059329867362976,-0.0614272803068161,-1.2192087173461914,0.6006679534912109,0.3773198127746582,-3.014483690261841,5.0684051513671875,6.849998474121094,-0.3499999940395355,2,0.14083099365234375,0,1,1,0,1.035496473312378,0.02895939163863659,0.029401183128356934,1.2471733093261719
72,1.44,-0.4703277349472046,0.2925637662410736,0.20547735691070557,0.18543599545955658,0.6609501838684082,-0.035232722759246826,-0.9895391464233398,-0.1970834732055664,0.3890225291252136,-4.23589563369751,5.225714683532715,7.235649108886719,-0.3204588294029236,2,0.19010162353515625,0,1,1,0,0.9634106159210205,0.021247589960694313,0.3179559111595154,1.2427502870559692
73,1.46,-0.47932395339012146,0.2999383211135864,0.2048632800579071,0.11694063991308212,0.46781036257743835,0.15773870050907135,-0.37333038449287415,-1.3599183559417725,-0.2527638375759125,-5.065605640411377,4.210229396820068,7.4057769775390625,-0.3316795825958252,3,0.218597412109375,0,1,1,1,1.0765553712844849,0.618394672870636,0.018813086673617363,0.05418236181139946
74,1.48,-0.4866822063922882,0.30610376596450806,0.20845067501068115,0.10878980159759521,0.41780996322631836,0.3159618377685547,0.030104994773864746,-1.0919113159179688,-0.11160899698734283,-5.2474822998046875,2.759392738342285,7.334342956542969,0.116234689950943,3,0.2502899169921875,0,1,1,1,0.9866029620170593,0.7697280049324036,0.009637054055929184,0.052040763199329376
75,1.5,-0.492933988571167,0.3128105700016022,0.21580328047275543,0.18294018507003784,0.3645298480987549,0.47585442662239075,0.39343172311782837,-0.37578123807907104,-0.44466593861579895,-4.981627464294434,1.8116384744644165,7.0953521728515625,0.0179872028529644,3,0.28045654296875,0,1,1,1,1.18764328956604,0.829883873462677,0.012990077957510948,0.05339828133583069
76,1.52,-0.4979685842990875,0.31754419207572937,0.22205588221549988,0.05057075619697571,0.28143176436424255,0.26134002208709717,0.8637827038764954,-0.6204415559768677,0.29916268587112427,-4.125810146331787,1.213240146636963,7.17047119140625,0.2530042231082916,1,0.302703857421875,0,0,0,1,0.9073984622955322,0.15125247836112976,1.7371493577957153,0.23912674188613892
77,1.54,-0.5026851892471313,0.3200235962867737,0.22547109425067902,-0.018901631236076355,0.23007474839687347,0.0839875191450119,0.9928139448165894,-0.9172618389129639,-0.2643362581729889,-3.0215630531311035,0.2606407105922699,7.216529846191406,-0.26826587319374084,1,0.3253326416015625,0,0,0,1,0.7273566126823425,1.0142889022827148,1.8907876014709473,0.567036509513855
78,1.56,-0.5078220963478088,0.3211076557636261,0.22535468637943268,-0.117576003074646,0.28003811836242676,-0.10037064552307129,1.1949645280838013,-0.9859979152679443,-0.6999343633651733,-1.7335394620895386,-0.8610363602638245,6.653617858886719,0.12582163512706757,1,0.3415374755859375,0,0,0,1,0.4917632043361664,1.1081488132476807,2.0361220836639404,0.6209575533866882
79,1.58,-0.5133466124534607,0.32264676690101624,0.223643958568573,0.02224545180797577,0.31875625252723694,-0.0012715819757431746,0.2712455987930298,-0.18161804974079132,0.3234514594078064,-0.4975510239601135,-1.6848080158233643,6.4589996337890625,0.3499999940395355,2,0.3323822021484375,1,0,0,1,0.07996372878551483,1.1335506439208984,1.2055959701538086,0.18138566613197327
80,1.6,-0.5192475318908691,0.32537704706192017,0.22276625037193298,-0.01560412347316742,0.33342987298965454,-0.038209881633520126,0.04642366245388985,0.06529515236616135,-0.15920141339302063,-0.2745996415615082,-1.6970590353012085,6.5211181640625,-0.27968013286590576,2,0.3424835205078125,1,0,0,1,0.026051681488752365,1.2970408201217651,1.2625905275344849,0.014793847687542439
81,1.62,-0.5256783366203308,0.32823094725608826,0.22201156616210938,0.00925232470035553,0.3560788333415985,0.029813170433044434,-0.3953043222427368,0.6687620878219604,0.1907694935798645,-0.566466748714447,-1.4241760969161987,6.489219665527344,0.05768897756934166,3,0.43180084228515625,1,0,1,1,0.4605032205581665,1.2300559282302856,0.2048424631357193,0.05637677013874054
82,1.6400000000000001,-0.5319704413414001,0.3308652639389038,0.2224614918231964,-0.018740355968475342,0.3344881534576416,0.07456468045711517,-0.4442497193813324,0.5934446454048157,0.044522322714328766,-1.1221694946289062,-0.6211581230163574,6.601905822753906,-0.18704009056091309,3,0.4642791748046875,1,0,1,1,0.38038763403892517,0.9768568277359009,0.01926366798579693,0.012084524147212505
83,1.6600000000000001,-0.5377535820007324,0.33302783966064453,0.22388064861297607,-0.018350303173065186,0.2884939908981323,0.1221056580543518,-0.2875370383262634,0.14877209067344666,0.07305563241243362,-1.604682445526123,-0.16252978146076202,6.658042907714844,-0.08555212616920471,3,0.4649620056152344,1,0,1,1,0.6601942777633667,0.7180175185203552,0.049306388944387436,0.05762623995542526
84,1.68,-0.5426214337348938,0.33483079075813293,0.2260657548904419,-0.014178887009620667,0.23711079359054565,0.14011859893798828,-0.13022130727767944,-0.11016768217086792,0.03967643901705742,-1.946959376335144,-0.0668242871761322,6.7276763916015625,-0.10596634447574615,3,0.470977783203125,1,0,1,1,0.6924716234207153,0.49932998418807983,0.04371608421206474,0.04950742423534393
85,1.7,-0.5471884608268738,0.3363725244998932,0.2281048744916916,-0.022998616099357605,0.24077224731445312,0.09209609776735306,0.5418256521224976,-0.3532627820968628,0.13606777787208557,-1.7147465944290161,-0.36667579412460327,6.852813720703125,-0.0831478163599968,3,0.4809837341308594,1,0,1,1,0.3875332176685333,0.5889682769775391,0.014222949743270874,0.01329656783491373
86,1.72,-0.5522562265396118,0.33856844902038574,0.22747817635536194,0.005399763584136963,0.3022060990333557,-0.09482420235872269,0.7729519605636597,0.8644399642944336,-0.09532822668552399,-0.941211462020874,0.10435523092746735,6.842742919921875,-0.151604562997818,1,0.49494171142578125,0,0,1,0,0.3858078420162201,0.9959695935249329,0.010899143293499947,1.0683679580688477
87,1.74,-0.5578737854957581,0.34168320894241333,0.22569838166236877,0.04094447195529938,0.3596845269203186,-0.06739160418510437,0.26968273520469666,-0.039475224912166595,0.7991800904273987,-0.3877274692058563,0.38065335154533386,7.331108093261719,0.010451745241880417,2,0.5070419311523438,0,1,1,0,0.4788226783275604,0.017775701358914375,0.14494049549102783,1.7660921812057495
88,1.76,-0.5648214221000671,0.3452122211456299,0.22382324934005737,0.028366118669509888,0.41570159792900085,-0.09170356392860413,0.07996612787246704,-0.26555365324020386,0.02960008755326271,-0.2221565991640091,0.1383187472820282,7.771659851074219,-0.3499999940395355,2,0.07601165771484375,0,1,1,0,0.6196529269218445,0.01549038290977478,0.09324003756046295,1.820408821105957
89,1.78,-0.5728461742401123,0.35031652450561523,0.2221987098455429,0.10393862426280975,0.5253146290779114,-0.0498477965593338,0.18430882692337036,-0.459120512008667,0.172047957777977,-0.061538465321063995,-0.3507799804210663,7.9682464599609375,-0.08429382741451263,2,0.15143585205078125,0,1,1,0,1.2861982583999634,0.01434507966041565,0.008381753228604794,1.6312023401260376
90,1.8,-0.5819013118743896,0.3574889600276947,0.22219520807266235,0.18616345524787903,0.5878643989562988,0.04154198244214058,0.14800956845283508,-0.10474700480699539,-0.13025586307048798,0.1548125147819519,-0.7207164764404297,7.972633361816406,-0.18555127084255219,2,0.244049072265625,0,1,1,0,1.3576077222824097,0.01164570078253746,0.0036460848059505224,1.1967554092407227
91,1.82,-0.5908030271530151,0.3661375343799591,0.22263260185718536,0.24064016342163086,0.5669074654579163,0.016365651041269302,0.020765960216522217,1.215135097503662,0.07067475467920303,0.24838857352733612,0.06610969454050064,7.965858459472656,0.026027008891105652,2,0.333526611328125,0,1,1,0,1.264230728149414,0.014722323976457119,0.010236031375825405,0.6109054088592529
92,1.84,-0.5987908840179443,0.37350359559059143,0.21930471062660217,0.13181990385055542,0.4734107553958893,-0.2464301735162735,-0.054616779088974,0.6933574676513672,-0.14559252560138702,0.221481055021286,0.9846166372299194,7.919319152832031,-0.11457124352455139,0,0.3838653564453125,0,0,0,0,0.6108080148696899,0.7836774587631226,1.8444889783859253,0.14468657970428467
93,1.86,-0.6061612367630005,0.3781670033931732,0.21607442200183868,0.038282886147499084,0.4370322823524475,-0.06614542752504349,-0.39596670866012573,0.0845506340265274,-0.1214989721775055,-0.007911660708487034,1.1357992887496948,7.753684997558594,0.03718142211437225,2,0.3945770263671875,1,0,0,1,0.02557966858148575,1.033382773399353,1.7960454225540161,0.027669843286275864
94,1.8800000000000001,-0.6144552826881409,0.382731556892395,0.21482020616531372,0.02544243633747101,0.49958038330078125,-0.01708521880209446,-0.2279002070426941,0.4096112549304962,-0.49207228422164917,-0.37696340680122375,1.5376739501953125,7.3553466796875,0.02161680907011032,2,0.11756324768066406,1,0,0,1,0.03216123580932617,1.1642014980316162,1.1326823234558105,0.02515190653502941
95,1.9000000000000001,-0.6231450438499451,0.3872146010398865,0.21414963901042938,0.012428522109985352,0.4872782230377197,0.006957658566534519,-0.3570690155029297,-0.46525779366493225,-0.06697708368301392,-0.7393824458122253,1.4682855606079102,7.09033203125,0.28414660692214966,2,0.23145675659179688,1,0,0,1,0.03556114435195923,1.0918062925338745,1.457467794418335,0.034415554255247116
96,1.92,-0.6319974660873413,0.3908554017543793,0.21490757167339325,-0.037634700536727905,0.466464102268219,0.11760322749614716,-0.23371325433254242,0.21592555940151215,-0.01833515614271164,-1.158503532409668,1.5646580457687378,7.038658142089844,-0.011338528245687485,3,0.34558868408203125,1,0,1,1,0.553581953048706,0.924569845199585,0.03410043194890022,0.059403639286756516
97,1.94,-0.6413504481315613,0.3935428559780121,0.21730582416057587,-0.11393418908119202,0.48355135321617126,0.158456489443779,0.1724388748407364,0.10520923137664795,-0.4621410369873047,-1.2206300497055054,1.943105936050415,6.644874572753906,-0.04498212784528732,3,0.4333152770996094,1,0,1,1,0.8090463876724243,0.6511200070381165,0.04594777524471283,0.07680841535329819
98,1.96,-0.6506977081298828,0.39554259181022644,0.2190796583890915,-0.08551415801048279,0.4475213289260864,0.051512960344552994,-0.24612009525299072,0.9943337440490723,0.5604491233825684,-1.3708833456039429,2.6537704467773438,6.764404296875,0.26877474784851074,2,0.4698905944824219,1,0,1,0,0.7294987440109253,0.747687816619873,0.2916370630264282,0.19659747183322906
99,1.98,-0.6601438522338867,0.39779090881347656,0.21532391011714935,-0.04566040635108948,0.49117758870124817,-0.30663201212882996,0.36917686462402344,0.9992141127586365,0.024805309250950813,-1.0934863090515137,3.746026039123535,6.951568603515625,-0.3499999940395355,1,0.4740867614746094,0,1,0,0,0.5687827467918396,0.16602134704589844,0.36013492941856384,1.2302786111831665
100,2.0,-0.6711189150810242,0.40177804231643677,0.21010901033878326,0.028521418571472168,0.6705743074417114,-0.19945909082889557,0.3254662752151489,-0.5704663991928101,0.41049110889434814,-0.7698765993118286,3.6948068141937256,7.313652038574219,-0.07449637353420258,2,0.020761489868164062,0,1,1,0,0.7868437767028809,0.024962764233350754,0.00686182826757431,1.370331048965454
101,2.02,-0.6826674938201904,0.4081473648548126,0.20716336369514465,0.09719200432300568,0.6444780826568604,-0.07239579409360886,-0.06801354885101318,-0.8513568639755249,-0.0010905619710683823,-0.5995441675186157,2.7376468181610107,7.5399932861328125,-0.3473202884197235,2,0.06929779052734375,0,1,1,0,1.2361819744110107,0.023132551461458206,0.005721000488847494,1.2072619199752808
102,2.04,-0.6933462023735046,0.4152657985687256,0.20740896463394165,0.07874856889247894,0.5692669153213501,0.1705271303653717,-0.08120650053024292,-1.1733641624450684,-0.20080524682998657,-0.7593637704849243,1.6287446022033691,7.472724914550781,-0.06099071353673935,3,0.14190673828125,0,1,1,1,1.270509958267212,0.3664593994617462,0.009993283078074455,0.057289887219667435
103,2.06,-0.7016843557357788,0.42256397008895874,0.213400736451149,0.19968530535697937,0.4905778467655182,0.43304672837257385,0.16690388321876526,-0.6281967759132385,-0.32989007234573364,-0.7216778993606567,0.556358277797699,7.194221496582031,0.07933784276247025,3,0.2321624755859375,0,1,1,1,1.1966826915740967,0.6439594030380249,0.017822984606027603,0.040504321455955505
104,2.08,-0.7081960439682007,0.42840760946273804,0.21933940052986145,0.07316837459802628,0.38026392459869385,0.24948164820671082,0.686886191368103,-0.7661684155464172,0.23164348304271698,-0.07913598418235779,-0.2763371169567108,7.246612548828125,0.17188450694084167,1,0.3108978271484375,0,0,0,1,0.8297368884086609,0.08012410253286362,1.720362901687622,0.03535116836428642
105,2.1,-0.7148735523223877,0.43140071630477905,0.2229537069797516,-0.07564057409763336,0.3560307025909424,0.09180762618780136,0.6844164133071899,-1.0564854145050049,-0.8432495594024658,0.6854436993598938,-1.3353265523910522,6.782623291015625,-0.22160042822360992,1,0.350555419921875,0,0,0,1,0.4667924642562866,0.950599193572998,2.0959722995758057,0.021832264959812164
106,2.12,-0.720915675163269,0.43408748507499695,0.22436115145683289,0.056604571640491486,0.3236280679702759,0.0648471787571907,-0.37955141067504883,-0.42581889033317566,0.3385728895664215,0.7646710872650146,-2.1614596843719482,6.568336486816406,0.3499999940395355,2,0.3414306640625,1,0,0,1,0.144466832280159,0.48076003789901733,1.5088086128234863,0.3427363634109497
107,2.14,-0.7274452447891235,0.4370309114456177,0.22463823854923248,-0.05461938679218292,0.3828338384628296,0.02382909692823887,-0.5440158843994141,0.25946736335754395,-0.7734280824661255,0.24900245666503906,-2.135939598083496,6.1661529541015625,-0.2911238670349121,2,0.216522216796875,1,0,0,1,0.2613218128681183,0.8183057904243469,1.8038159608840942,0.041965898126363754
108,2.16,-0.734154224395752,0.44034886360168457,0.22467491030693054,0.026400968432426453,0.3763118088245392,0.0383906327188015,-0.863450825214386,0.08752331137657166,0.0706540122628212,-0.5617907047271729,-1.7627290487289429,5.8084564208984375,0.3499999940395355,2,0.326202392578125,1,0,0,1,0.5850925445556641,0.9269222021102905,1.2094634771347046,0.2345561385154724
109,2.18,-0.7406165599822998,0.44383078813552856,0.22352001070976257,-0.002515166997909546,0.35487422347068787,-0.04047580063343048,-0.9176433086395264,-0.31691116094589233,-0.18941248953342438,-1.5950089693069458,-1.8797768354415894,5.7454681396484375,-0.09761247038841248,2,0.4188079833984375,1,0,0,1,0.16760890185832977,1.1304616928100586,1.2436814308166504,0.021117066964507103
110,2.2,-0.7475090026855469,0.44698241353034973,0.22104935348033905,-0.03474648296833038,0.3946676254272461,-0.017409270629286766,-1.075584888458252,-0.9344056844711304,-0.03240450471639633,-2.7389097213745117,-2.5627408027648926,5.635040283203125,0.0849287360906601,3,0.46059417724609375,1,0,1,1,0.014760465361177921,1.0488455295562744,0.7917526960372925,0.3974277377128601
111,2.22,-0.7538883090019226,0.4505654275417328,0.22078846395015717,0.03217606246471405,0.35696879029273987,0.07883236557245255,-0.6903866529464722,0.4961467981338501,0.11895167827606201,-3.768739700317383,-1.9861642122268677,5.7322845458984375,-0.024109644815325737,2,0.46395111083984375,0,0,1,1,0.8120969533920288,0.8343429565429688,0.02307756617665291,0.024850940331816673
112,2.24,-0.7599624395370483,0.45420733094215393,0.22199398279190063,0.038326263427734375,0.33476072549819946,0.12162429839372635,-0.07679542899131775,0.271332710981369,-0.11512210965156555,-4.241740703582764,-1.5358397960662842,5.6778717041015625,-0.13082259893417358,3,0.4665565490722656,1,0,1,1,0.5413062572479248,0.6281308531761169,0.0182965025305748,0.008134923875331879
113,2.2600000000000002,-0.7661398649215698,0.4578072130680084,0.2239769846200943,0.028392985463142395,0.3565446138381958,0.12299328297376633,0.8011875152587891,0.14270418882369995,0.20295403897762299,-3.773608922958374,-1.3615970611572266,5.741508483886719,0.03345637395977974,2,0.473175048828125,0,0,1,1,0.40935012698173523,0.6332242488861084,0.0130232535302639,0.024292847141623497
114,2.2800000000000002,-0.7730875611305237,0.46213364601135254,0.2241678684949875,0.04815821349620819,0.43960267305374146,-0.043602630496025085,1.037605881690979,1.4453988075256348,-0.2782415747642517,-2.7300050258636475,-0.23949699103832245,5.590003967285156,-0.1896967738866806,1,0.484375,0,0,1,0,0.38086384534835815,1.0191543102264404,0.022378912195563316,1.1706839799880981
115,2.3000000000000003,-0.7798965573310852,0.4674053192138672,0.22222352027893066,0.08209934830665588,0.4524949789047241,-0.03421508148312569,0.31712234020233154,0.3347911238670349,0.5833585858345032,-1.7229584455490112,1.249692678451538,5.734336853027344,0.14833007752895355,2,0.4952812194824219,0,1,1,0,0.6067832112312317,0.08645366132259369,0.06420379877090454,1.7838084697723389
116,2.32,-0.7883186936378479,0.47280848026275635,0.2205500602722168,0.06845490634441376,0.5379335284233093,-0.06673482060432434,0.12297099083662033,0.10691649466753006,0.23969455063343048,-1.446457862854004,1.5475106239318848,6.175933837890625,-0.3499999940395355,2,0.1530609130859375,0,1,1,0,0.6227701902389526,0.014223160222172737,0.0139185581356287,1.9200575351715088
117,2.34,-0.7976083755493164,0.47869619727134705,0.21845468878746033,0.06737548112869263,0.5543927550315857,-0.07511091232299805,-0.1932772994041443,-0.04318373650312424,-0.26565632224082947,-1.5107672214508057,1.5478627681732178,6.1319427490234375,-0.2188270092010498,2,0.228759765625,0,1,1,0,0.7814643979072571,0.023014772683382034,0.013788663782179356,1.7935479879379272
118,2.36,-0.8060451745986938,0.4842728078365326,0.2167537957429886,0.06137274205684662,0.4697427749633789,-0.016578759998083115,-0.5121443271636963,-0.01065671443939209,0.1954944133758545,-1.9278405904769897,1.4473215341567993,6.209648132324219,0.13526400923728943,2,0.2878875732421875,0,1,1,0,1.08989679813385,0.016394291073083878,0.014282739721238613,1.1485992670059204
119,2.38,-0.814979076385498,0.4904378354549408,0.21550792455673218,0.11574409902095795,0.5960520505905151,-0.0029064398258924484,-0.5757502317428589,0.3433101177215576,0.004446115344762802,-2.5557451248168945,1.6329319477081299,6.284828186035156,-0.18815180659294128,2,0.337921142578125,0,1,1,0,1.3541979789733887,0.02090442180633545,0.051609545946121216,0.5920137763023376
120,2.4,-0.8247678875923157,0.49918869137763977,0.21435000002384186,0.2437613308429718,0.6534302234649658,0.03023005649447441,-0.7029145359992981,0.818661093711853,-0.10976409912109375,-3.301715612411499,2.334023952484131,6.176399230957031,-0.055008403956890106,2,0.3729095458984375,0,1,1,0,1.226183533668518,0.025016814470291138,0.021508675068616867,0.34332722425460815
121,2.42,-0.8322498798370361,0.5068339705467224,0.21650129556655884,0.14363665878772736,0.403541624546051,0.24422292411327362,0.009681614115834236,0.046655260026454926,-0.2763836085796356,-3.6722419261932373,2.6212165355682373,5.869743347167969,0.025790229439735413,2,0.40234375,0,0,1,1,1.1892579793930054,0.5287817716598511,0.0007818421581760049,0.03541426733136177
122,2.44,-0.8374912738800049,0.5110610723495483,0.21855084598064423,0.00040656328201293945,0.2898317277431488,0.0861942246556282,0.6503916382789612,-1.1233594417572021,-0.044613324105739594,-3.220986843109131,1.8543351888656616,5.764900207519531,0.14483246207237244,1,0.4234466552734375,0,0,0,1,0.686410665512085,0.8421835899353027,1.831626057624817,0.030553074553608894
123,2.46,-0.8438555002212524,0.5130686163902283,0.21866555511951447,-0.09170940518379211,0.36441829800605774,-0.06883390992879868,1.1256183385849,-1.623111367225647,-0.22196289896965027,-2.1747665405273438,0.2252618670463562,5.665138244628906,-0.016583407297730446,1,0.4385223388671875,0,0,0,1,0.45981550216674805,1.3553334474563599,2.0465357303619385,0.028832772746682167
124,2.48,-0.8520618081092834,0.5157415866851807,0.21905270218849182,-0.056336939334869385,0.4791933298110962,0.07281425595283508,0.303143173456192,0.03551919758319855,-0.5381572842597961,-1.512525200843811,-0.3805631995201111,5.223701477050781,0.1083449199795723,2,0.435272216796875,1,0,0,1,0.027012156322598457,0.9987622499465942,1.0854363441467285,0.012534886598587036
125,2.5,-0.8623917102813721,0.5190383195877075,0.22049856185913086,-0.12952086329460144,0.5539467334747314,0.11632686853408813,0.27534326910972595,0.9688493013381958,-0.24508467316627502,-1.2120344638824463,0.16639146208763123,4.711299896240234,0.3331480026245117,3,0.3400917053222656,1,0,1,1,0.0712781623005867,0.7119998931884766,0.5300424695014954,0.02607942372560501
126,2.52,-0.8736053109169006,0.5213666558265686,0.22153060138225555,-0.15721005201339722,0.5396284461021423,0.03396270051598549,-0.21511310338974,1.4019725322723389,0.18979066610336304,-1.2893298864364624,1.5480542182922363,4.681068420410156,0.13202159106731415,1,0.42429351806640625,0,0,1,0,0.3765719532966614,0.8650020956993103,0.5277562141418457,0.1578899621963501
127,2.54,-0.8846927881240845,0.5239471197128296,0.21732641756534576,-0.09054288268089294,0.5707449913024902,-0.34005990624427795,0.4643774628639221,1.3232100009918213,0.019222751259803772,-0.9484687447547913,2.944854259490967,4.776935577392578,-0.17215372622013092,0,0.46108245849609375,0,0,0,0,0.17310819029808044,0.3496271073818207,0.0515480600297451,1.058104395866394
128,2.56,-0.895534098148346,0.527108907699585,0.21159888803958893,-0.06366240978240967,0.5519140362739563,-0.14888830482959747,-0.5953642129898071,0.6494084000587463,0.4188801050186157,-0.9885866045951843,4.096729755401611,5.004192352294922,-0.05350913852453232,2,0.45706939697265625,0,1,1,0,0.8284792900085449,0.03122168593108654,0.02709665335714817,1.2533084154129028
129,2.58,-0.9073585867881775,0.5322448015213013,0.2082730233669281,0.028929322957992554,0.711644172668457,-0.09955175966024399,-0.46329301595687866,-0.27289503812789917,0.12293656170368195,-1.5825252532958984,4.206856727600098,5.245578765869141,-0.3350541293621063,2,0.15079498291015625,0,1,1,0,0.98471999168396,0.025385534390807152,0.14910463988780975,1.356881856918335
130,2.6,-0.9188657999038696,0.5401820540428162,0.2060600221157074,0.16109423339366913,0.662521481513977,0.003336312249302864,-0.5868602991104126,-0.7626447677612305,0.04329470545053482,-2.1444804668426514,3.5992414951324463,5.429775238037109,-0.12978938221931458,3,0.204254150390625,0,1,1,1,1.1661391258239746,0.030392877757549286,0.014555320143699646,0.8264250159263611
131,2.62,-0.9279471039772034,0.5469903349876404,0.20855025947093964,0.0972934365272522,0.529060423374176,0.24610629677772522,-0.10052335262298584,-0.8845905065536499,-0.3761744201183319,-2.4870638847351074,2.2688188552856445,5.195156097412109,-0.07548680901527405,3,0.2627410888671875,0,1,1,1,1.2844092845916748,0.8146708607673645,0.030130265280604362,0.059976451098918915
132,2.64,-0.9351939558982849,0.5546950101852417,0.21535325050354004,0.20091548562049866,0.44828730821609497,0.47694748640060425,0.21286898851394653,-0.499567449092865,-0.38618266582489014,-2.438875675201416,1.3546370267868042,4.838626861572266,0.21998418867588043,3,0.3131561279296875,0,1,1,1,1.2157953977584839,0.9559532403945923,0.023947900161147118,0.05314279720187187
133,2.66,-0.9409544467926025,0.5604841113090515,0.22181186079978943,0.060836464166641235,0.34480971097946167,0.27176904678344727,0.7763254046440125,-0.6905840635299683,0.23696637153625488,-1.7292745113372803,0.6420935392379761,4.881725311279297,0.22979013621807098,1,0.334014892578125,0,0,0,1,0.9183483719825745,0.09931983053684235,1.7545313835144043,0.10528317838907242
134,2.68,-0.9471815228462219,0.5631133913993835,0.22553610801696777,-0.10255393385887146,0.33434388041496277,0.10019083321094513,0.8776190280914307,-1.005294680595398,-0.8432419300079346,-0.7785063982009888,-0.35759201645851135,4.429744720458984,-0.2067526876926422,1,0.35321044921875,0,0,0,1,0.34652575850486755,1.047284722328186,2.146618366241455,0.02182379737496376
135,2.7,-0.9534841179847717,0.565392017364502,0.22585231065750122,-0.023449942469596863,0.31234243512153625,-0.050067078322172165,0.6845846176147461,-1.210089087486267,0.06749293953180313,0.33814293146133423,-1.725220799446106,4.022998809814453,0.3499999940395355,2,0.3458099365234375,1,0,0,1,0.4488203823566437,1.0612479448318481,1.8014682531356812,0.6916042566299438
136,2.72,-0.960455060005188,0.568669319152832,0.22587613761425018,-0.05901928246021271,0.423753023147583,-0.007593348156660795,-0.05171073228120804,0.1890730857849121,-0.7025523781776428,0.46347901225090027,-1.9139297008514404,3.6374893188476562,-0.08137691766023636,2,0.21799468994140625,1,0,0,1,0.18599814176559448,0.9671845436096191,1.841464638710022,0.08061051368713379
137,2.74,-0.9678163528442383,0.572591245174408,0.22564151883125305,0.025964826345443726,0.41403257846832275,0.011781655251979828,-0.5322993397712708,0.16897761821746826,0.17567899823188782,0.1420990228652954,-1.5735028982162476,3.3887100219726562,0.3499999940395355,2,0.32855987548828125,1,0,0,1,0.36126989126205444,1.0366384983062744,1.2158803939819336,0.30912986397743225
138,2.7600000000000002,-0.9748596549034119,0.5766401290893555,0.22433756291866302,-0.004655003547668457,0.3933802545070648,-0.06187976896762848,-0.5956321358680725,-0.13409066200256348,-0.15184646844863892,-0.5166677832603455,-1.5174585580825806,3.401336669921875,-0.15212538838386536,2,0.42011260986328125,1,0,0,1,0.23766720294952393,1.2282145023345947,1.2594635486602783,0.022821223363280296
139,2.7800000000000002,-0.9821571111679077,0.5803693532943726,0.221952423453331,-0.0036138296127319336,0.4271235167980194,-0.03514086455106735,-0.867645263671875,0.7078452110290527,0.1296074092388153,-1.3853154182434082,-1.7902843952178955,3.3051834106445312,0.07704325020313263,3,0.4607086181640625,1,0,1,1,0.5022619366645813,1.1044089794158936,0.42012640833854675,0.13459886610507965
140,2.8000000000000003,-0.9891656041145325,0.5843107104301453,0.22120404243469238,0.01607021689414978,0.3963996171951294,0.0345848947763443,-0.47776129841804504,0.33467376232147217,-0.06466837972402573,-2.2118029594421387,-1.2717199325561523,3.2989578247070312,-0.11921925097703934,3,0.4632759094238281,1,0,1,1,0.8980553150177002,0.8991992473602295,0.05603541433811188,0.06694847345352173
141,2.82,-0.9952278733253479,0.5880851149559021,0.22169122099876404,0.03584621846675873,0.33068808913230896,0.07968062162399292,-0.19555030763149261,0.24747848510742188,0.06862682849168777,-2.7184505462646484,-0.8238757252693176,3.2926025390625,0.016822664067149162,3,0.4665794372558594,1,0,1,1,0.9169551730155945,0.6588085293769836,0.05534619465470314,0.06528064608573914
142,2.84,-1.0002590417861938,0.5915648937225342,0.22343343496322632,0.040839120745658875,0.2842479348182678,0.13554249703884125,0.1011420264840126,0.021340828388929367,-0.057704903185367584,-2.887951612472534,-0.6063339114189148,3.2940292358398438,-0.07643409073352814,3,0.472442626953125,1,0,1,1,0.8294976353645325,0.4636009931564331,0.045224592089653015,0.060660362243652344
