step,time_s,root_x_w,root_y_w,root_z_w,root_vx_b,root_vy_b,root_vz_b,root_wx_b,root_wy_b,root_wz_b,roll_deg,pitch_deg,yaw_drift_deg,yaw_feedback_action,foot_contact_count,stride_ik_max_abs_action_delta,contact_BL_FOOT,contact_BR_FOOT,contact_ML_FOOT,contact_MR_FOOT,foot_xy_speed_BL_FOOT,foot_xy_speed_BR_FOOT,foot_xy_speed_ML_FOOT,foot_xy_speed_MR_FOOT
15,0.3,0.001930374652147293,0.016911642625927925,0.18280677497386932,0.0005819499492645264,0.12799903750419617,-0.07019691169261932,-0.97857666015625,0.1294988989830017,0.299763560295105,0.026066569611430168,0.7831272482872009,3.9620208740234375,-0.0,1,0.0,0,1,0,0,0.683159589767456,0.9682012796401978,0.7905042171478271,1.0827908515930176
16,0.32,0.00020130164921283722,0.017901485785841942,0.17813439667224884,0.004781734198331833,0.08352795243263245,-0.22941400110721588,-0.9630659818649292,-1.1976337432861328,0.13647016882896423,-1.058745265007019,0.7542935013771057,4.324745178222656,-0.0,1,0.0,0,0,0,1,0.5894426703453064,0.5539851784706116,1.0767285823822021,0.4491875469684601
17,0.34,-0.002082815393805504,0.01789805293083191,0.1734572798013687,-0.008380532264709473,0.1273622363805771,-0.16822339594364166,0.33469247817993164,-0.613766610622406,0.716288149356842,-1.2814689874649048,-0.48996055126190186,4.748115539550781,-0.0,2,0.0,0,0,1,1,0.2932215631008148,1.1625125408172607,0.03636324405670166,0.2527860701084137
18,0.36,-0.005568003281950951,0.01898808777332306,0.17150692641735077,0.0022544115781784058,0.2011382281780243,-0.05256256088614464,1.2373368740081787,-0.5832557678222656,0.3444702625274658,-0.3420412540435791,-1.1576323509216309,5.291606903076172,-0.0,2,0.0,0,0,1,1,0.640845537185669,1.3919190168380737,0.019831370562314987,0.05225376412272453
19,0.38,-0.009706426411867142,0.01997898519039154,0.17735932767391205,-0.08340461552143097,0.1633812040090561,0.4106057286262512,0.2857228219509125,0.6289535164833069,-0.077906034886837,0.04390136897563934,-0.42694950103759766,5.300563812255859,-0.0,3,0.0,1,0,1,1,0.014386762864887714,0.826790452003479,0.37361952662467957,0.02227412536740303
20,0.4,-0.012544248253107071,0.01797080598771572,0.18760579824447632,-0.18769924342632294,0.018710657954216003,0.5476036667823792,0.00011213123798370361,0.13530024886131287,-0.13398206233978271,0.016536008566617966,-0.21331803500652313,5.1199798583984375,0.0,3,0.0,0,1,1,1,0.39091819524765015,0.35955101251602173,0.02617594599723816,0.0031069573014974594
21,0.42,-0.015329883433878422,0.01635386049747467,0.197147399187088,-0.09063976258039474,0.16750562191009521,0.4761977791786194,-0.01648198626935482,-0.08068127930164337,0.21542297303676605,-0.08827443420886993,-0.12087154388427734,5.144329071044922,0.0,2,0.0,0,1,1,0,0.5226832628250122,0.006328325718641281,0.02128911018371582,1.315368890762329
22,0.44,-0.01963578164577484,0.016619980335235596,0.2063627988100052,-0.06333915889263153,0.22842633724212646,0.46495190262794495,0.11159607768058777,-0.21638482809066772,0.10278654843568802,-0.03510891646146774,-0.29596924781799316,5.3152008056640625,-0.0,2,0.0,0,1,1,0,0.8638869524002075,0.003391319653019309,0.021348750218749046,1.4309755563735962
23,0.46,-0.024342650547623634,0.018232477828860283,0.21533004939556122,0.0033903270959854126,0.2606862187385559,0.4446394741535187,-0.15659500658512115,-0.04320506751537323,0.2563644051551819,-0.1288173347711563,-0.32984811067581177,5.561500549316406,-0.0,2,0.0,0,1,1,0,1.2911570072174072,0.02144148014485836,0.06033141538500786,1.418837547302246
24,0.48,-0.029313592240214348,0.02033412642776966,0.2231604903936386,-0.009471535682678223,0.2753119468688965,0.37839922308921814,-0.13211482763290405,-0.24913854897022247,0.04654570668935776,-0.24453090131282806,-0.5236310958862305,5.714996337890625,-0.0,2,0.0,0,1,1,0,1.2911993265151978,0.2178516536951065,0.002370509784668684,1.0402063131332397
25,0.5,-0.034509751945734024,0.022856980562210083,0.22949832677841187,-0.005092814564704895,0.31385189294815063,0.3037790358066559,-0.1707087606191635,-0.042839162051677704,0.12954166531562805,-0.41456350684165955,-0.656033992767334,5.749397277832031,-0.0,2,0.0,0,1,1,0,1.0099740028381348,0.06649837642908096,0.017037982121109962,0.21177011728286743
26,0.52,-0.0398428700864315,0.026106175035238266,0.23506757616996765,0.0682675912976265,0.30339014530181885,0.2985968589782715,-0.27980107069015503,0.2553676962852478,0.02966350130736828,-0.6882428526878357,-0.5116124153137207,5.836494445800781,-0.0,2,0.0,0,1,1,0,0.7420980334281921,0.009970973245799541,0.01346079632639885,0.3208425045013428
27,0.54,-0.044707030057907104,0.029831593856215477,0.23683708906173706,0.06219740957021713,0.2953510284423828,-0.012664827518165112,-0.04969286918640137,0.4456654489040375,0.20079994201660156,-0.7687107920646667,0.06854376196861267,5.9779205322265625,-0.0,0,0.0,0,0,0,0,0.7416658997535706,0.7712554931640625,1.0319099426269531,0.4009324312210083
28,0.56,-0.04909643530845642,0.032296571880578995,0.23446139693260193,-0.04356192797422409,0.19653107225894928,-0.11773084849119186,0.27008846402168274,-0.6944447755813599,0.12117288261651993,-0.7557365298271179,0.088847316801548,6.210693359375,-0.0,1,0.0,0,0,0,1,0.626181423664093,0.3581140339374542,1.534034252166748,0.03889331966638565
29,0.58,-0.052584458142519,0.032877542078495026,0.2331753820180893,-0.051251426339149475,0.1707468330860138,-0.02688194066286087,-0.6246018409729004,-0.323005735874176,-0.09278183430433273,-1.3299620151519775,-0.16707743704319,6.213462829589844,-0.0,2,0.0,1,0,0,1,0.1688385009765625,0.8274146914482117,1.323982834815979,0.020307160913944244
30,0.6,-0.05696339160203934,0.03370096534490585,0.23113113641738892,-0.06835226714611053,0.2567472755908966,-0.10503461956977844,-0.1178780049085617,0.09256678819656372,-0.03160616382956505,-1.7260136604309082,-0.25650519132614136,6.1436920166015625,0.0,2,0.0,1,0,0,1,0.0072264899499714375,1.0047013759613037,1.0272420644760132,0.03369498625397682
31,0.62,-0.062228236347436905,0.03493640571832657,0.22801154851913452,-0.050666287541389465,0.27759838104248047,-0.13834866881370544,-0.24039041996002197,-0.0556744784116745,-0.019348204135894775,-1.9278180599212646,-0.15996664762496948,6.115318298339844,0.0,2,0.0,1,0,0,1,0.00917044933885336,1.149545669555664,0.8730049133300781,0.011333690956234932
32,0.64,-0.0675288662314415,0.03689628094434738,0.22574275732040405,0.014810122549533844,0.2684210538864136,-0.03130389004945755,0.022237807512283325,0.5397351384162903,0.06571198254823685,-2.1703097820281982,0.11509185284376144,6.0947113037109375,0.0,3,0.0,1,0,1,1,0.05608233064413071,1.2506709098815918,0.017606249079108238,0.016274720430374146
33,0.66,-0.07254642993211746,0.0396282933652401,0.2267102152109146,0.022587791085243225,0.28515541553497314,0.11875712871551514,0.252206414937973,0.17402881383895874,-0.10024966299533844,-2.1019763946533203,0.58102947473526,6.001014709472656,-0.0,3,0.0,1,0,1,1,0.13304178416728973,0.8846248984336853,0.01745624467730522,0.02077866531908512
34,0.68,-0.0779634565114975,0.04216952249407768,0.2299201488494873,-0.03466103971004486,0.29852598905563354,0.2030838578939438,0.7395208477973938,0.2378874123096466,-0.021970773115754128,-1.5009819269180298,0.8282678127288818,5.924995422363281,0.0,3,0.0,1,0,1,1,0.019760316237807274,0.6848063468933105,0.023764317855238914,0.01956811361014843
35,0.7000000000000001,-0.08337494730949402,0.04369068145751953,0.23388662934303284,-0.06698377430438995,0.2493162900209427,0.17411848902702332,0.8166599273681641,0.40631234645843506,0.03134751319885254,-0.5981317162513733,1.240773320198059,5.921485900878906,0.0,3,0.0,1,0,1,1,0.021570289507508278,0.44547462463378906,0.023508848622441292,0.023181578144431114
36,0.72,-0.08805417269468307,0.04505280405282974,0.2352898269891739,-0.018681809306144714,0.22949807345867157,-0.02123812958598137,0.7266362905502319,1.1276625394821167,0.08593235909938812,0.2485208809375763,2.275909185409546,5.9789276123046875,-0.0,1,0.0,0,0,1,0,0.04446445778012276,0.4587486684322357,0.022338397800922394,1.1937707662582397
37,0.74,-0.09286872297525406,0.04581805318593979,0.23643383383750916,-0.06644704937934875,0.227167010307312,0.05754623934626579,-0.22009027004241943,-0.2817526161670685,0.10256065428256989,0.2277541160583496,2.325963020324707,6.020057678222656,-0.0,2,0.0,0,1,1,0,0.5890790224075317,0.010391611605882645,0.012554335407912731,1.2602529525756836
38,0.76,-0.09719287604093552,0.04708654433488846,0.23645131289958954,0.00044286996126174927,0.22012050449848175,0.0008811331354081631,-0.44844797253608704,-0.6915444135665894,0.209015354514122,-0.19034002721309662,1.719097375869751,6.212432861328125,-0.0,2,0.0,0,1,1,0,0.8865743279457092,0.006570784375071526,0.00769450468942523,1.1524420976638794
39,0.78,-0.101221963763237,0.0489685982465744,0.23495979607105255,0.008130878210067749,0.23195868730545044,-0.0876120924949646,-0.20442447066307068,-1.0736901760101318,0.160635843873024,-0.5675309300422668,0.6197586059570312,6.467811584472656,-0.0,2,0.0,0,1,1,0,0.8708411455154419,0.001557977288030088,0.016229435801506042,0.7695868015289307
40,0.8,-0.10582208633422852,0.05091319978237152,0.23192571103572845,-0.013964220881462097,0.26518407464027405,-0.1629730612039566,0.007948160171508789,-0.847959578037262,0.09979020804166794,-0.6690364480018616,-0.511816143989563,6.624443054199219,-0.0,2,0.0,0,1,1,0,0.881130039691925,0.008900677785277367,0.013803855516016483,0.5540598034858704
41,0.8200000000000001,-0.111073799431324,0.05281373858451843,0.22788409888744354,-0.030875295400619507,0.2913731336593628,-0.20098337531089783,0.139689639210701,-0.40822750329971313,0.06976589560508728,-0.5635828971862793,-1.2420275211334229,6.728858947753906,-0.0,2,0.0,0,1,1,0,0.855021059513092,0.01609024964272976,0.01473973412066698,0.4573746919631958
42,0.84,-0.11689331382513046,0.054909296333789825,0.2236848622560501,-0.02173316478729248,0.32052403688430786,-0.1859762817621231,0.17124298214912415,0.0319143682718277,0.07103018462657928,-0.37575504183769226,-1.4372116327285767,6.830131530761719,-0.0,2,0.0,0,1,1,0,0.7203546762466431,0.015187830664217472,0.016824739053845406,0.33505433797836304
43,0.86,-0.12290047109127045,0.05775873735547066,0.2206001579761505,-0.016789257526397705,0.3027421832084656,-0.04683394357562065,0.384870707988739,-0.28249841928482056,-0.08668886125087738,-0.15475772321224213,-1.3138483762741089,6.850669860839844,-0.0,3,0.0,0,1,1,1,0.70504230260849,0.18048086762428284,0.01820499822497368,0.04862944409251213
44,0.88,-0.1269621104001999,0.06034335494041443,0.22140593826770782,0.07170695811510086,0.19873404502868652,0.1087605431675911,0.2491474151611328,0.5680204629898071,0.198369562625885,0.12951220571994781,-0.9147908687591553,6.959556579589844,0.0,3,0.0,1,0,1,1,0.40323129296302795,0.16146759688854218,0.039984505623579025,0.03698243945837021
45,0.9,-0.13092419505119324,0.06361981481313705,0.2231859564781189,0.06286141276359558,0.30072957277297974,0.10960407555103302,-0.03939859941601753,0.03977379575371742,-0.005007963161915541,0.08927213400602341,-0.7365238070487976,7.117897033691406,-0.0,2,0.0,1,0,0,1,0.006849182769656181,0.555120587348938,1.3909077644348145,0.019994601607322693
46,0.92,-0.13602733612060547,0.06691282987594604,0.2248096466064453,0.0321231484413147,0.3001890480518341,0.08952804654836655,-0.16143499314785004,-0.07310222834348679,0.0077012102119624615,-0.03744314983487129,-0.7553380131721497,7.1117706298828125,0.0,2,0.0,1,0,0,1,0.016724515706300735,0.8173359632492065,1.4853183031082153,0.019182071089744568
47,0.9400000000000001,-0.14110714197158813,0.06988021731376648,0.22606395184993744,0.03525137901306152,0.28655460476875305,0.08439289033412933,-0.39488062262535095,-0.3090763986110687,0.029635142534971237,-0.374665230512619,-0.9748895764350891,7.126625061035156,-0.0,2,0.0,1,0,0,1,0.018828900530934334,0.9444742202758789,1.2398757934570312,0.02048194780945778
48,0.96,-0.1466621458530426,0.0728704109787941,0.2270437777042389,0.012638255953788757,0.34085148572921753,0.06078076362609863,-0.2874944806098938,-0.19722984731197357,0.057336971163749695,-0.7405140995979309,-1.1945422887802124,7.175148010253906,-0.0,2,0.0,1,0,0,1,0.02103959582746029,0.9180367588996887,0.829647958278656,0.02107028290629387
49,0.98,-0.15321938693523407,0.07569678127765656,0.22718073427677155,-0.014499366283416748,0.3670031726360321,0.020358556881546974,-0.3785082697868347,-0.28569746017456055,0.08017334342002869,-1.1361794471740723,-1.4537602663040161,7.2491912841796875,-0.0,2,0.0,1,0,0,1,0.02013976499438286,0.7871084213256836,0.5238113403320312,0.02264470048248768
50,1.0,-0.16097292304039001,0.07867596298456192,0.2270471751689911,-0.03652721643447876,0.44361358880996704,0.044284719973802567,-0.582821786403656,-0.3230588436126709,0.054369546473026276,-1.719970941543579,-1.7850542068481445,7.2857513427734375,-0.0,2,0.0,1,0,0,1,0.02459273301064968,0.6236087083816528,0.1943725049495697,0.027565719559788704
51,1.02,-0.1680649220943451,0.08259133994579315,0.2288627326488495,0.08527836948633194,0.38951659202575684,0.14764468371868134,0.10887374728918076,0.30582568049430847,0.2818288505077362,-1.9376790523529053,-1.4843794107437134,7.499763488769531,-0.0,3,0.0,1,0,1,1,0.13423125445842743,0.6389322280883789,0.03061051480472088,0.03203701600432396
52,1.04,-0.17458854615688324,0.08660440146923065,0.23283171653747559,0.04270799458026886,0.3514209985733032,0.2521362900733948,0.35059452056884766,0.010612308979034424,0.07313090562820435,-1.712580919265747,-1.3850033283233643,7.691581726074219,-0.0,3,0.0,1,0,1,1,0.10839088261127472,0.4343024790287018,0.023708609864115715,0.022676069289445877
53,1.06,-0.18105874955654144,0.08931596577167511,0.23800469934940338,-0.03179512917995453,0.333048939704895,0.263126015663147,0.7004426717758179,0.2718655467033386,0.0926922932267189,-1.086772084236145,-1.1804865598678589,7.772422790527344,-0.0,3,0.0,1,0,1,1,0.08552989363670349,0.6988766193389893,0.02711191028356552,0.020159970968961716
54,1.08,-0.1868019551038742,0.09163688868284225,0.24095402657985687,0.014350786805152893,0.2860422730445862,0.06597056239843369,0.6480187773704529,1.1447510719299316,0.030383633449673653,-0.3669651448726654,-0.16214007139205933,7.807586669921875,-0.0,1,0.0,0,0,1,0,0.07542434334754944,0.9504111409187317,0.025776762515306473,1.4197450876235962
55,1.1,-0.1913473755121231,0.09400852769613266,0.24114862084388733,0.01284850388765335,0.23844590783119202,0.013120429590344429,0.14015035331249237,0.0459076389670372,0.11621227860450745,0.1869293600320816,0.5377914309501648,7.910011291503906,-0.0,2,0.0,0,1,1,0,0.2577837109565735,0.0366857685148716,0.01203015074133873,1.5377767086029053
56,1.12,-0.19530458748340607,0.09648928046226501,0.24045811593532562,0.05625123158097267,0.2279408723115921,-0.04076376184821129,-0.1881656050682068,-0.13453397154808044,0.07795292884111404,0.13766507804393768,0.4607611298561096,8.027572631835938,-0.0,2,0.0,0,1,1,0,0.6819176077842712,0.0035278049763292074,0.0075548128224909306,1.4825890064239502
57,1.1400000000000001,-0.19935482740402222,0.09953194856643677,0.23864160478115082,0.060037754476070404,0.2683953046798706,-0.08781571686267853,-0.384571373462677,-0.17841628193855286,0.059697266668081284,-0.22840474545955658,0.2767828404903412,8.136985778808594,-0.0,2,0.0,0,1,1,0,1.0933668613433838,0.006819266825914383,0.011008761823177338,1.1429566144943237
58,1.16,-0.2043856531381607,0.10256020724773407,0.2358458936214447,0.026022151112556458,0.30951669812202454,-0.13262130320072174,-0.24664618074893951,-0.36154288053512573,0.027239946648478508,-0.5920937061309814,-0.07422024011611938,8.184257507324219,-0.0,2,0.0,0,1,1,0,1.2026950120925903,0.007946298457682133,0.011560777202248573,0.5747378468513489
59,1.18,-0.21034932136535645,0.10527226328849792,0.23184026777744293,-0.0029662102460861206,0.34506556391716003,-0.1991017609834671,0.004217475652694702,-0.4358196556568146,0.052749767899513245,-0.6465998888015747,-0.6757022142410278,8.251182556152344,-0.0,2,0.0,0,1,1,0,0.7718297839164734,0.015940649434924126,0.016786325722932816,0.17256155610084534
60,1.2,-0.2167206108570099,0.10810903459787369,0.22751545906066895,0.008216425776481628,0.35311752557754517,-0.18730060756206512,-0.02874867618083954,-0.026960574090480804,-0.02372574247419834,-0.6573740839958191,-0.932457685470581,8.268020629882812,-0.0,2,0.0,0,1,1,0,0.7194880843162537,0.014244597405195236,0.01465971302241087,0.31111711263656616
61,1.22,-0.22306783497333527,0.11169023811817169,0.22415472567081451,0.019284650683403015,0.32817941904067993,-0.05493924394249916,0.22489699721336365,-0.3473098576068878,-0.07206127792596817,-0.6537571549415588,-0.8936872482299805,8.24261474609375,0.0,3,0.0,0,1,1,1,0.7741438746452332,0.183046355843544,0.022178824990987778,0.03390039876103401
62,1.24,-0.2276299148797989,0.11438682675361633,0.2231937050819397,0.07376865297555923,0.20342957973480225,0.05085192248225212,0.3560706079006195,0.6182186603546143,0.06810694187879562,0.09849066287279129,-0.6872283220291138,8.131034851074219,0.0,3,0.0,1,0,1,1,0.42687779664993286,0.19247844815254211,0.10125903785228729,0.035514798015356064
63,1.26,-0.23101836442947388,0.1175856664776802,0.22432002425193787,0.0990900993347168,0.27100032567977905,0.09889750927686691,-0.21865352988243103,0.04434903711080551,0.12836244702339172,-0.03873496130108833,-0.474761039018631,8.308387756347656,-0.0,2,0.0,1,0,0,1,0.04626486822962761,0.7341551184654236,1.278326153755188,0.021503109484910965
64,1.28,-0.2360704243183136,0.12090852111577988,0.22541800141334534,0.0150814950466156,0.31808972358703613,0.0607583113014698,-0.09329557418823242,0.013620615005493164,-0.05139261484146118,-0.19217193126678467,-0.47169315814971924,8.339317321777344,-0.0,2,0.0,1,0,0,1,0.0165928453207016,0.9456936120986938,1.5208545923233032,0.020790213719010353
65,1.3,-0.24144777655601501,0.12355323880910873,0.2262008786201477,0.02211436629295349,0.2849586009979248,0.0628381222486496,-0.35495173931121826,-0.29004865884780884,0.0574507936835289,-0.471500962972641,-0.6305201053619385,8.34033203125,0.0,2,0.0,1,0,0,1,0.017466649413108826,1.0311506986618042,1.2833319902420044,0.021982746198773384
66,1.32,-0.24701498448848724,0.12618312239646912,0.22694987058639526,0.004574701189994812,0.33063268661499023,0.05529361218214035,-0.2909952998161316,-0.255052387714386,0.035637564957141876,-0.8183122873306274,-0.8701503276824951,8.390678405761719,-0.0,2,0.0,1,0,0,1,0.01993882842361927,0.9719968438148499,0.8584050536155701,0.0209790226072073
67,1.34,-0.25357502698898315,0.12871001660823822,0.22702214121818542,-0.020045578479766846,0.3656006455421448,0.01948682963848114,-0.38098907470703125,-0.3268367350101471,0.07215244323015213,-1.21623957157135,-1.1868582963943481,8.450599670410156,-0.0,2,0.0,1,0,0,1,0.019549071788787842,0.8120825886726379,0.5642096400260925,0.024330569431185722
68,1.36,-0.2614744007587433,0.13143864274024963,0.22696487605571747,-0.028149068355560303,0.4486161470413208,0.06113225594162941,-0.4189285635948181,0.15539850294589996,0.10460594296455383,-1.7922073602676392,-1.521609902381897,8.49285888671875,-0.0,3,0.0,1,0,1,1,0.06484290957450867,0.6217156648635864,0.6202521920204163,0.10871602594852448
69,1.3800000000000001,-0.2686454653739929,0.13495519757270813,0.22982369363307953,0.0531531423330307,0.38441041111946106,0.2097313553094864,-0.017045650631189346,-0.007589295506477356,0.1574743688106537,-2.058818817138672,-1.398284912109375,8.638267517089844,-0.0,3,0.0,1,0,1,1,0.203030064702034,0.38576507568359375,0.028398746624588966,0.031377341598272324
70,1.4000000000000001,-0.27560994029045105,0.13806085288524628,0.234407439827919,-0.011567354202270508,0.3590102791786194,0.2724532186985016,0.474997878074646,0.06885069608688354,0.15983101725578308,-1.7716073989868164,-1.3462079763412476,8.821479797363281,-0.0,3,0.0,1,0,1,1,0.14710260927677155,0.4726284444332123,0.0280002411454916,0.026291027665138245
71,1.42,-0.282167911529541,0.1406678706407547,0.23806345462799072,0.018565163016319275,0.3379426896572113,0.11344759911298752,0.5897820591926575,0.9508129358291626,0.14519530534744263,-1.1561869382858276,-0.6922933459281921,8.968254089355469,-0.0,1,0.0,0,0,1,0,0.13823440670967102,0.7709207534790039,0.02720351330935955,1.0194690227508545
72,1.44,-0.28750190138816833,0.14363360404968262,0.23823867738246918,0.023176565766334534,0.286579430103302,0.058137305080890656,0.06038618087768555,0.22587156295776367,0.16100159287452698,-0.5228937864303589,0.36907312273979187,9.162948608398438,-0.0,2,0.0,0,1,1,0,0.2985759377479553,0.05478068068623543,0.024055225774645805,1.4621853828430176
73,1.46,-0.292050838470459,0.14671675860881805,0.23809975385665894,0.0867818146944046,0.2584083378314972,-0.011783347465097904,-0.1545071005821228,0.06766454875469208,0.11955372244119644,-0.571593701839447,0.5357202291488647,9.332801818847656,-0.0,2,0.0,0,1,1,0,0.6458417773246765,0.004213383886963129,0.009792469441890717,1.460426688194275
74,1.48,-0.29641690850257874,0.15059436857700348,0.23686760663986206,0.10704547166824341,0.2958109378814697,-0.05179959163069725,-0.35988351702690125,0.005574136972427368,0.046908922493457794,-0.9026820063591003,0.5744823813438416,9.449531555175781,-0.0,2,0.0,0,1,1,0,1.088987112045288,0.006830538157373667,0.00879152026027441,1.197668194770813
75,1.5,-0.3017079830169678,0.15470804274082184,0.23474937677383423,0.08169874548912048,0.34557926654815674,-0.09285496920347214,-0.24454288184642792,-0.23263435065746307,0.0037861426826566458,-1.2520475387573242,0.402845561504364,9.475395202636719,-0.0,2,0.0,0,1,1,0,1.2421283721923828,0.006386800669133663,0.01046084426343441,0.6711900234222412
76,1.52,-0.30785176157951355,0.15871432423591614,0.2315240502357483,0.06348341703414917,0.3769190013408661,-0.16077646613121033,-0.0042981356382369995,-0.39629650115966797,-0.02933499775826931,-1.3470354080200195,-0.058649349957704544,9.468841552734375,-0.0,2,0.0,0,1,1,0,0.8363995552062988,0.011216179467737675,0.014374028891324997,0.39521175622940063
77,1.54,-0.31466972827911377,0.16269192099571228,0.22779759764671326,0.0618647038936615,0.39798638224601746,-0.15465985238552094,-0.05366703122854233,-0.012651138007640839,0.004627649672329426,-1.3762985467910767,-0.28332942724227905,9.499488830566406,0.0,2,0.0,0,1,1,0,0.7641501426696777,0.015012949705123901,0.01459749136120081,0.26841476559638977
